" martial_chivalry.0010.desc0: ""The endless clash of metal on metal, the chafing of armor, the sting of sweat... It is a dance that is as familiar as it is exhausting. To [ROOT.Char.Custom('SignatureWeaponAction')] my [ROOT.Char.Custom('signature_weapon')], attack, dodge, defend, and repeat.\n\nMaybe it would do me good to practice my skills with another weapon."""	""
" martial_chivalry.0010.a0: ""Me and my trusted [ROOT.Char.Custom('signature_weapon')] will not part."""	""
" martial_chivalry.0010.b0: ""Let's end the monotony, hand me another weapon!"""	""
" martial_chivalry.0010.b.tt10: ""You show them how it is done"""	""
" martial_chivalry.0010.b.tt20: ""You stumble and injure yourself"""	""
""	""
""	""
" #Find an old castle, by Linnéa Thimrén "	""
" martial_chivalry.1011.t0: ""Rest for the Weary"""	""
" martial_chivalry.1011.desc0: ""Sweaty, tired, and in need of food; a long day of training with the troops is coming to an end.\n\nAs we search for a place to camp we spot an old and abandoned castle in the distance. [ROOT.Char.Custom('quirk_pos_personal_pp')|U], I declare, ""That is where we will make our camp tonight.""\n\nThe sun is setting, and with every step towards the ruin it looks more ominous. Before long the soldiers are whispering about ghosts."""	""
" martial_chivalry.1011.a0: ""Let us venture inside, I am sure there's treasure to be found!"""	""
" martial_chivalry.1011.a.tt0: ""Who knows what you will find inside?"""	""
" martial_chivalry.1011.b0: ""Let us raise the tents outside, it is time to rest."""	""
""	""
" martial_chivalry.1012.t0: ""Searching for the Unknown"""	""
" martial_chivalry.1012.desc0: ""Darkness, dampness, and desolation reign inside the castle, and all traces of life are gone.\n\nPeering up decaying stairs I spot what might be the remnants of lush tapestries and old paintings. Looking down spiraling steps I see only darkness reaching far down into the ground underneath the castle."""	""
" martial_chivalry.1012.a0: ""We search the upper floors!"""	""
" martial_chivalry.1012.a.success0: ""We find a great treasure"""	""
" martial_chivalry.1012.a.failure0: ""We find trinkets and baubles"""	""
" martial_chivalry.1012.b0: ""What might be hidden in the darkness underneath?"""	""
" martial_chivalry.1012.b.tt10: ""#F ""I swear that shadow just moved! Is that... blood? What was that sound?!""#!"""	""
" martial_chivalry.1012.b.success0: ""You face your fears"""	""
" martial_chivalry.1012.b.failure0: ""This place scares you"""	""
""	""
" martial_chivalry.1021.t0: ""The Chaos of Battle"""	""
" martial_chivalry.1021.desc0: ""A sword strikes across my chest plate, an elbow slams into my helmet, a soldier easily avoids my clumsy counter... The mock battle rages around me, but I struggle to find my focus.\n\nI am tempted to let my guard down as soon as the fighting lulls, but I know the second assault is about to start."""	""
" martial_chivalry.1021.a0: ""I will withdraw for a moment."""	""
" martial_chivalry.1021.b0: ""Meet the assault head on!"""	""
" martial_chivalry.1021.b.success0: ""My charge is awe-inspiring"""	""
" martial_chivalry.1021.b.failure0: ""I stumble and injure myself"""	""
""	""
""	""
" #Practice duel (Prowess skill challenge), Petter Vilberg"	""
" martial_chivalry.2010.t0: ""The Challenge"""	""
" martial_chivalry.2010.start.desc0: ""I am sparring with one of my soldiers, sweat beading on my forehead, when I experience the uncanny sensation of being watched. Looking over my shoulder, I spot [challenger.Custom2('MyCharacterIntroduction', ROOT.Char)],"""	""
" martial_chivalry.2010.like.desc0: ""who waves at me. I walk over to greet [challenger.GetHerHim].\n\nWe talk about our weapon practice for a while, trading tricks and advice. Just as I am about to leave for another round, [challenger.GetTitledFirstNamePossessive] face lights up and [challenger.GetSheHe] suggests we practice together."""	""
" martial_chivalry.2010.dislike.desc0: ""eyeing me while nonchalantly swinging [challenger.GetHerHis] [challenger.Custom('signature_weapon')] back and forth.\n\n""My [ROOT.Char.GetTitleTierName]!"" [challenger.GetFirstNamePossessive] words boom across the courtyard. ""Would you not prefer to test your skills against me instead?"""""	""
" martial_chivalry.2010.a0: ""Challenge accepted!"""	""
" martial_chivalry.2010.a.success.tt0: ""You win the practice duel"""	""
" martial_chivalry.2010.b0: ""I would rather not..."""	""
" martial_chivalry.2010.a.failure1.tt0: ""[challenger.GetShortUINameNoTooltip] gains the advantage in the duel"""	""
" martial_chivalry.2010.a.failure2.tt0: ""You lose the practice duel"""	""
""	""
" martial_chivalry.2011.t0: ""The Upper Hand"""	""
" martial_chivalry.2011.start.desc0: ""The sounds of [ROOT.Char.Custom('signature_weapon')] clashing against [challenger.Custom('signature_weapon')] echoes between the courtyard walls. All eyes are on us; everyone wants to see their [ROOT.Char.GetTitleTierName] fighting [ROOT.Char.GetHerHis] [ROOT.Char.Custom2('RelationToMe', SCOPE.sC('challenger'))].\n\n"""	""
" martial_chivalry.2011.end.desc0: ""The crowd applauds as I lunge and their admiration makes me bold. Instead of pulling back, I attempt a new technique I have been practicing. The movements flow through me and into my [ROOT.Char.Custom('signature_weapon')] as if we were one. [challenger.GetTitledFirstName] is defenseless before me."""	""
" martial_chivalry.2011.a0: ""Let's end it here! Well fought."""	""
" martial_chivalry.2011.b0: ""I'll show [challenger.GetHerHim] not to challenge me again!"""	""
""	""
" martial_chivalry.2012.t0: ""[challenger.Custom('SignatureWeaponArticle')|U] [challenger.Custom('signature_weapon')|U] at My Throat"""	""
" martial_chivalry.2012.end.desc0: ""I must be tired from my previous practice, because I move sluggishly, unable to keep up with my opponent. When I lunge, [challenger.GetSheHe] is already gone, and my parries come at the very last moment. It is not long before I find myself on the ground before [challenger.GetHerHim]."""	""
" martial_chivalry.2012.a0: ""I yield! Well fought."""	""
" martial_chivalry.2012.b0: ""Only cowards surrender!"""	""
" martial_chivalry.2012.b.failure.tt0: ""#F You lose the practice duel.#!"""	""
" "	""
" martial_chivalry.2013.t0: ""Bloody Humiliation"""	""
" martial_chivalry.2013.end.desc0: ""Through the use of a dirty trick, [challenger.GetFirstName] gains an early advantage. There is no time to object, nor do I want to act like a bellyacher. But I cannot let it go, and my frustration throws me off balance. I make an ill-advised lunge and my opponent strikes me to the ground."""	""
" martial_chivalry.2013.a0: ""That crooked [challenger.Custom('InsultNoun')]!"""	""
" "	""
" martial_chivalry.2014.t0: ""Against All Odds"""	""
" martial_chivalry.2014.desc0: ""Judging by the exclamations from the crowd, they can hardly believe their eyes as I roll away from [challenger.GetFirstNamePossessive] [challenger.Custom('signature_weapon')] and disarm [challenger.GetHerHim] in one, swift movement. I know it was a dangerous move, but sometimes you have to take great risks to achieve glorious victories."""	""
" martial_chivalry.2014.a0: ""My triumph will not soon be forgotten!"""	""
""	""
" martial_chivalry.2015.t0: ""Public Ridicule"""	""
" martial_chivalry.2015.desc0: ""I make a desperate last attack, but [challenger.GetFirstName] is quick. [challenger.GetSheHe|U] parries instinctively, but as my attack was unexpected, [challenger.GetSheHe] is not in full control of [challenger.GetHerHis] weapon. Paralyzing pain sears through my arm."""	""
" martial_chivalry.2015.a0: ""Why did I do that?!"""	""
""	""
" #Vassal struggling to train new recruits, Sean Hughes"	""
" martial_chivalry.3000.t0: ""Undisciplined Recruits"""	""
" martial_chivalry.3000.desc0: ""Today I am observing [bad_commander.GetTitledFirstName] as [bad_commander.GetSheHe] trains some of [bad_commander.GetHerHis] new levies, but the recruits under [bad_commander.GetHerHis] command resemble a disorganized mob more than an army.\n\nI look on as [bad_commander.GetSheHe] struggles to gain control of the situation, clearly pushed to [bad_commander.GetHerHis] limits."""	""
" martial_chivalry.3000.desc.callous0: "" This display of ineptitude is an embarrassment to the [ROOT.Char.GetPrimaryTitle.GetName] and cannot be tolerated!"""	""
" martial_chivalry.3000.desc.compassionate0: "" Having been in that situation, I know how difficult it is to work with untrained soldiers."""	""
" martial_chivalry.3000.desc.fallback0: "" While it's never easy to train new soldiers, [bad_commander.GetSheHe] seriously needs to do better than this."""	""
" martial_chivalry.3000.a0: ""Chastise [bad_commander.GetHerHim] for [bad_commander.GetHerHis] failure."""	""
" martial_chivalry.3000.b0: ""Teach [bad_commander.GetHerHim] what I know about command."""	""
" martial_chivalry.3000.b.attempt0: ""[bad_commander.GetTitledFirstNameNoTooltip] will make a decision based on [bad_commander.GetHerHis] personality"""	""
" martial_chivalry.3000.b.tt.s0: ""[bad_commander.GetTitledFirstNameNoTooltip] accepts your advice"""	""
" martial_chivalry.3000.b.tt.f0: ""[bad_commander.GetTitledFirstNameNoTooltip] refuses to listen"""	""
" martial_chivalry.3000.c0: ""Cheer [bad_commander.GetHerHim] up after the training is over."""	""
""	""
" martial_chivalry.3000.response.desc0: ""[my_liege.GetTitledFirstName] stopped by to observe me today while I was training my new levies.\n\nEmbarrassingly, my undisciplined soldiers fell into a disorderly mob while trying to complete their exercises!"""	""
" martial_chivalry.3001.t0: ""Humiliated!"""	""
" martial_chivalry.3001.desc0: ""Even worse, [my_liege.GetFirstName] has blamed me personally for this failure."""	""
" martial_chivalry.3001.a0: ""Punish those recruits for making me look bad!"""	""
" martial_chivalry.3001.b0: ""I must do better, for the sake of the realm."""	""
" martial_chivalry.3001.c0: ""I have failed [my_liege.GetTitledFirstNameNoTooltip]."""	""
""	""
" martial_chivalry.3002.t0: ""Intervention"""	""
" martial_chivalry.3002.desc0: ""Now [my_liege.GetFirstName] is lecturing me on the basics of how to train new troops!"""	""
" martial_chivalry.3002.a0: ""Accept [my_liege.GetFirstNamePossessiveNoTooltip] advice gracefully."""	""
" martial_chivalry.3002.b0: ""Curse that rabble for making me look bad!"""	""
""	""
" martial_chivalry.3003.t0: ""Advice Accepted"""	""
" martial_chivalry.3003.desc.10: ""I pull [bad_commander.GetTitledFirstName] over to one side while [bad_commander.GetHerHis] recruits attempt to continue their training. ""The key thing with training new soldiers is instilling discipline!"" I tell [bad_commander.GetHerHim]. ""Without that, you will be unable to depend on them to follow your orders..."""""	""
" martial_chivalry.3003.desc.20: ""\n\nAfter I finish, [bad_commander.GetFirstName] thanks me before strolling back onto the field, where [bad_commander.GetSheHe] quickly takes control of the situation."""	""
" martial_chivalry.3003.a0: ""This will make [bad_commander.GetFirstNameNoTooltip] a better commander."""	""
""	""
" martial_chivalry.3004.t0: ""Advice Rejected!"""	""
" martial_chivalry.3004.desc0: ""As I tap [bad_commander.GetTitledFirstName] on [bad_commander.GetHerHis] shoulder, [bad_commander.GetSheHe] throws up [bad_commander.GetHerHis] hands and shouts ""This is #EMP not#! my fault [ROOT.Char.GetFirstNameNoTooltip]! These idiotic peasants don't know their right hand from their left! How can anyone be expected to turn this rabble into an army!?"""""	""
" martial_chivalry.3004.b0: ""[bad_commander.GetTitledFirstNameNoTooltip] will regret this display of impudence!"""	""
" martial_chivalry.3004.a0: ""I am disappointed in [bad_commander.GetTitledFirstNameNoTooltip]."""	""
""	""
" martial_chivalry.3005.t0: ""Consolation"""	""
" martial_chivalry.3005.desc0: ""To my relief [my_liege.GetFirstName] approached me after the exercise to comfort me and encourage my efforts."""	""
" martial_chivalry.3005.a0: ""[my_liege.GetSheHe|U] had the right to scold me, but didn't."""	""
""	""
" martial_chivalry.4000.t0: ""A Ride At Midnight"""	""
" martial_chivalry.4000.desc0: ""A servant's voice snatches me from my dreams.\n\n""Thieves! Raiders!"" [ROOT.Char.GetSheHe] screams. ""My [ROOT.Char.GetTitleAsNameNoTooltip], there's young warriors leading your herds into the darkness, driving them hard toward the lands of [raiders.GetTitledFirstName]!""\n\nRoused, my $knight_culture_player_plural_no_tooltip_lowercase$ tumble from their beds and dash to their saddles. I approach my horse, [ROOT.Char.Custom('signature_weapon')] in hand.\n\n The hour is late and there's a great distance to cover."""	""
" martial_chivalry.4000.sleepy0: ""\n\nMy thoughts drift back to soft, warm bed..."""	""
" martial_chivalry.4000.angry0: ""But the thieves must be stopped!"""	""
" martial_chivalry.4000.a0: ""Surrounded, the thieves will panic."""	""
" martial_chivalry_special.4000.a.tt0: ""You lead your riders in outrunning and encircling the rustlers."""	""
" martial_chivalry_special.4000.a.tt_success0: ""Your counterstrike works perfectly"""	""
" martial_chivalry_special.4000.a.tt_failure0: ""The thieves fight you off"""	""
" martial_chivalry_special.4000.a.tt_failure_20: ""You or one of your $knight_culture_player_plural_no_tooltip$ is wounded"""	""
" martial_chivalry.4000.b0: ""I'll strike their insolent leader dead!"""	""
" martial_chivalry_special.4000.b.tt0: ""No one can out-ride or outfight [ROOT.Char.GetTitledFirstNameNoTooltip]!"""	""
" martial_chivalry_special.4000.b.tt_success0: ""You spill blood for your livestock"""	""
" martial_chivalry_special.4000.b.tt_failure0: ""The thieving boy humiliates you"""	""
" martial_chivalry_special.4000.b.tt_critical_failure0: ""You're knocked from your saddle... and trampled"""	""
" martial_chivalry_special.4000.b.tt_critical_failure_20: ""You are seriously maimed"""	""
" martial_chivalry.4000.c0: ""My horse and I are of one mind: ""Not tonight."""""	""
" martial_chivalry_special.4000.c.tt0: ""You'll catch #EMP some#! of these rustlers, sure. After you have a good night's sleep."""	""
""	""
" #Mounted Warrior Practice, by Petter Vilberg"	""
" martial_chivalry_special.1201.t0: ""[ROOT.Char.Custom('MountedWarriorAdjective')|U] Practice"""	""
" martial_chivalry_special.1201.desc0: ""The clanging of mail and the clashing of swords rings in my ears as my [ROOT.Char.Custom('MountedWarriorTermPlural')] practice their arms. I study them intently, trying to ascertain each one's particular strengths and weaknesses.\n\nThere can be little rest for them, for as soon as the bell is rung to signal the end of the mock melee, the stable doors are opened. It is time to bring out the mounts."""	""
" martial_chivalry_special.1201.a0: ""Today we are going field riding!"""	""
" martial_chivalry_special.1201.a.tt0: ""Practicing formations with your [ROOT.Char.Custom('MountedWarriorTermPlural')] could help improve your expertise in the [martial_lifestyle|E]."""	""
" martial_chivalry_special.1201.b0: ""Bring me my armor. I haven't ridden on the quintain in ages!"""	""
" martial_chivalry_special.1201.b.tt0: ""\nExercising until sundown won't improve your grasp of tactics, but it will make you #EMP strong#!."""	""
""	""
" martial_chivalry_special.1202.t0: ""[ROOT.Char.Custom('MountedWarriorAdjective')|U] Practice: A Hilltop View"""	""
" martial_chivalry_special.1202.desc0: ""[soldier.GetTitledFirstName] glances at the mud-fields at the bottom of the hill. ""Those could serve as the outline of an enemy army,"" [soldier.GetSheHe] says.\n\nI inform my [ROOT.Char.Custom('MountedWarriorTermPlural')] as I inspect their battle-line, preparing them for the strategy at hand."""	""
" martial_chivalry_special.1202.a0: ""I should cut off diagonally and lead the [ROOT.Char.Custom('MountedWarriorTermPlural')] into the 'flanks.'"""	""
" martial_chivalry_special.1202.b0: ""#EMP Chaaarge!#!"""	""
" martial_chivalry_special.1202.b_success0: ""The charge is well executed"""	""
" martial_chivalry_special.1202.b_failure0: ""The charge is a disaster"""	""
""	""
" martial_chivalry_special.1203.t0: ""[ROOT.Char.Custom('MountedWarriorAdjective')|U] Practice: Precision Strike"""	""
" martial_chivalry_special.1203.desc0: ""The storm of hooves around me, the shouts of mounted warriors, their unyielding momentum. Riding at their head, it feels as if I am at the head of a force of nature. This, however, is a force I direct, that responds to my every little order, that I command as if it was an extension of myself.\n\nCharging into the flanks of an imaginary army, my [ROOT.Char.Custom('MountedWarriorTermPlural')] never straying from my plan, I know that this is how I bring utter devastation to my enemy."""	""
" martial_chivalry_special.1203.a0: ""This is how the rush of victory will feel."""	""
""	""
" martial_chivalry_special.1204.t0: ""[ROOT.Char.Custom('MountedWarriorAdjective')|U] Practice: The Fury of Beasts"""	""
" martial_chivalry_special.1204.desc0: ""I [ROOT.Char.Custom('SignatureWeaponAction')] my [ROOT.Char.Custom('signature_weapon')], and lead the riders in a mad dash down the hill. However, among all the seeming chaos of shifting armor, raised weapons and battle cries, there is a plan. As we smash into the imaginary army on the field below, every soldier finds their place in our line, readying strikes, falling back, twisting reins, and leaping back into the fray.\n\nWe will rush over our enemies like a force of nature, and they will break like a tree before the tempest."""	""
" martial_chivalry_special.1204.a0: ""We will cut down every last man in our path!"""	""
""	""
""	""
" #Train a warhorse, by Linnéa Thimrén"	""
" martial_chivalry_special.1601.t0: ""Training a Warhorse"""	""
" martial_chivalry_special.1601.desc0: ""As I inspect the stables my gaze is drawn to a [dummy_gender.Custom('HorseMareStallion')] kept away from all others. [dummy_gender.GetSheHe|U] throws [dummy_gender.GetHerHis] head and stomps [dummy_gender.GetHerHis] hooves, displaying [dummy_gender.GetHerHis] powerful hindquarters and well-arched neck. This creature has the best of conformations and the worst of tempers.\n\nI have never seen such a warhorse before, but the stablemaster insists that [dummy_gender.GetSheHe] is impossible to train."""	""
" martial_chivalry_special.1601.a0: ""I am not one to back away from a challenge!"""	""
" martial_chivalry_special.1601.b0: ""Such a fine steed will fetch a hefty price."""	""
" martial_chivalry_special.1601.c0: ""My stablemaster will learn a lot from taming [dummy_gender.GetHerHim]."""	""
" martial_chivalry_special.1601.a.tt0: ""The horse might become your own steed"""	""
" martial_chivalry_special.1601.d0: ""Isn't [m_horse.GetTitledFirstName] the expert on horses?"""	""
" martial_chivalry_special.1601.d.tt0: ""Your $master_of_horse_court_position$ will try to tame the animal. If they are successful, the horse will become your own steed."""	""
""	""
" martial_chivalry_special.1603.desc0: ""The horse pins [dummy_gender.GetHerHis] ears back as I approach, [dummy_gender.GetHerHis] disregard for me crystal clear. This first meeting is important to earn [dummy_gender.GetHerHis] trust and respect, and I need to decide how to go about it."""	""
" martial_chivalry_special.1603.a0: ""A steady hand is required to tame this beast!"""	""
" martial_chivalry_special.1603.a.tt0: ""Likely to work well with high [prowess|E] Skill or a bold personality"""	""
" martial_chivalry_special.1603.b0: ""If I am gentle and move slowly, [dummy_gender.GetSheHe] will trust me."""	""
" martial_chivalry_special.1603.b.tt0: ""Likely to work well with high [diplomacy|E] Skill or a benevolent personality"""	""
" martial_chivalry_special.1603.c0: ""Everyone has their price — bring forth the apples!"""	""
" martial_chivalry_special.1603.c.tt0: ""Likely to work well with high [intrigue|E] Skill or a generous personality"""	""
""	""
" martial_chivalry_special.1604.desc_success0: ""It is a mighty feeling; the powerful horse follows my every whim. Now that I have earned [dummy_gender.GetHerHis] trust [dummy_gender.GetSheHe] seems almost fond of me."""	""
" martial_chivalry_special.1604.desc_failure0: ""No matter what I try the horse refuses to listen. My attempts leave both [dummy_gender.GetHerHim] and me sweating and angry, and as I leave the stables late in the evening I know that I am not coming back anytime soon."""	""
" martial_chivalry_special.1604.a0: ""I will keep [dummy_gender.GetHerHim] as my personal warhorse!"""	""
" martial_chivalry_special.1604.a_20: ""This was rewarding! I'll do it again."""	""
" martial_chivalry_special.1604.b0: ""At least I learned what #EMP not#! to do..."""	""
" martial_chivalry_special.1604.c0: ""My Liege will be happy."""	""
" martial_chivalry_special.1604.t0: ""Horse Tamed"""	""
" martial_chivalry_special.1604.succcess0: ""Your $master_of_horse_court_position$ has tamed your temperamental horse!"""	""
" martial_chivalry_special.1604.t.20: ""Horse Untamed"""	""
" martial_chivalry_special.1604.failure0: ""Your $master_of_horse_court_position$ has failed at taming the horse."""	""
" "	""
