"l_english":""
" rival_guardian_cave_change_stubborn_corresponding0":"[CHARACTER.GetShortUIName|U] thought it just and appropriate when [TARGET_CHARACTER_2.GetShortUIName] forced [TARGET_CHARACTER.GetShortUIName], a mere child, to enter a dark cave alone."
" ":""
" rival_ignored_suffering0":"As children, [TARGET_CHARACTER.GetShortUIName|U] wilfully ignored the suffereing of [CHARACTER.GetShortUIName] and refused to get help."
" rival_ignored_suffering_corresponding0":"As children, [CHARACTER.GetShortUIName|U] wilfully ignored the suffereing of [TARGET_CHARACTER.GetShortUIName] and refused to get help."
" ":""
" best_friend_bonded_at_court0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed a strong bond of friendship after vehemently supporting each others interests at [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
" ":""
" best_friend_poetry0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed a strong bond of friendship after [CHARACTER.GetShortUINameNoTooltip] wrote an epic poem about [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] achievements."
" best_friend_poetry_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed a strong bond of friendship after [TARGET_CHARACTER.GetShortUINameNoTooltip] wrote an epic poem about [CHARACTER.GetShortUINamePossessiveNoTooltip] achievements."
" ":""
" best_friend_helped_pen_memory0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] found endless trust in each other after [TARGET_CHARACTER.GetShortUINameNoTooltip] helped [CHARACTER.GetShortUINamePossessiveNoTooltip] write a tome of memories."
" best_friend_helped_pen_memory_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] found endless trust in each other after [CHARACTER.GetShortUINameNoTooltip] helped [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] write a tome of memories."
" ":""
" best_friend_help_overcome_vice0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became life-long friends after [TARGET_CHARACTER.GetShortUINameNoTooltip] tried to help [CHARACTER.GetShortUINameNoTooltip] overcome a vice."
" best_friend_help_overcome_vice_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became life-long friends after [CHARACTER.GetShortUINameNoTooltip] tried to help [TARGET_CHARACTER.GetShortUINameNoTooltip] overcome a vice."
" ":""
" best_friend_coverted_and_saved_my_soul0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] forged a strong bond of friendship when [TARGET_CHARACTER.GetShortUINameNoTooltip] saved [CHARACTER.GetShortUINamePossessiveNoTooltip] soul by convering [CHARACTER.GetShortUINameNoTooltip] to [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] faith."
" best_friend_coverted_and_saved_my_soul_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] forged a strong bond of friendship when [CHARACTER.GetShortUINameNoTooltip] saved [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] soul by convering [TARGET_CHARACTER.GetShortUINameNoTooltip] to [CHARACTER.GetShortUINamePossessiveNoTooltip] faith."
" ":""
" best_friend_language_help0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after [TARGET_CHARACTER.GetShortUINameNoTooltip] showed endless patience in helping [CHARACTER.GetShortUINameNoTooltip] learn [TARGET_CHARACTER_2.GetCulture.GetLanguage.GetName]."
" best_friend_language_help_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after [CHARACTER.GetShortUINameNoTooltip] showed endless patience in helping [TARGET_CHARACTER.GetShortUINameNoTooltip] learn [TARGET_CHARACTER_2.GetCulture.GetLanguage.GetName]."
" ":""
" best_friend_confide0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed a bond after [TARGET_CHARACTER.GetShortUINameNoTooltip] patiently listened to [CHARACTER.GetShortUINamePossessiveNoTooltip] troubles."
" best_friend_confide_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed a bond after [CHARACTER.GetShortUINameNoTooltip] patiently listened to [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] troubles."
" ":""
" best_friend_spoke_highly_about0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after [CHARACTER.GetShortUINameNoTooltip] openly spoke very highly about [TARGET_CHARACTER.GetShortUIName]."
" best_friend_spoke_highly_about_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after [TARGET_CHARACTER.GetShortUINameNoTooltip] openly spoke very highly about [CHARACTER.GetShortUIName]."
" ":""
" best_friend_make_time0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends by always making time for each other, no matter what."
" best_friend_switch_places0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after switching places for a day."
" best_friend_varangian0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed an unbreakable bond while serving together in the varangian guard."
" best_friend_shared_revelries0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after sharing many nights of revelry together."
" best_friend_bonded_at_tourney0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed a strong bond after supporting each other at a tourney."
"":""
" best_friend_counsel_and_support0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed a strong bond by always supporting and counseling each other."
"":""
" best_friend_childhood_oath0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] swore an oath of eternal friendship as children."
" best_friend_bathhouse_bonding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after soaking in a bathhouse in [PROVINCE.GetName] together."
" best_friend_socializing0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after a long and valuable discussion where meaningful and deep topics were discussed."
" best_friend_encouraged_bonding_at_court0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became best friends after being encouraged to support each other at [TARGET_CHARACTER.GetShortUINamePossessive] court."
" best_friend_pilgrimage0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] formed a strong friendship while on a pilgrimage together."
" best_friend_sworn0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] swore an #EMP unbreakable#! oath of eternal friendship!"
" ":""
" generic_familial_bonding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over the death of [TARGET_CHARACTER_2.GetShortUIName]."
" generic_desserts_in_shape_of_jesus0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over a dessert with an uncanny resemblance to a religious figure."
" generic_ate_a_baby_together0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded when eating some #EMP delectable#! food together."
" generic_encouraged_bonding_at_court0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after being encouraged to socialize at court."
" ":""
" friend_alliance0":"[CHARACTER.GetShortUIName|U] heeded many of [TARGET_CHARACTER.GetShortUINamePossessive] calls to war, proving that a valuable alliance had been formed."
" friend_alliance_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] heeded many of [CHARACTER.GetShortUINamePossessive] calls to war, proving that a valuable alliance had been formed."
" ":""
" friend_court_visit0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after a particularly great visit to [CHARACTER.GetShortUINamePossessiveNoTooltip] court."
" friend_court_visit_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after a particularly great visit to [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] court."
" ":""
" friend_seduction_tips0":"While visiting a tavern, [TARGET_CHARACTER.GetShortUIName] introduced [CHARACTER.GetShortUIName] to the very attractive [TARGET_CHARACTER_2.GetShortUINameNoTooltip]."
" friend_seduction_tips_corresponding0":"While visiting a tavern, [CHARACTER.GetShortUIName] introduced [TARGET_CHARACTER.GetShortUIName] to the very attractive [TARGET_CHARACTER_2.GetShortUINameNoTooltip]."
" ":""
" friend_councel_and_aid0":"[TARGET_CHARACTER.GetShortUIName|U] gave [CHARACTER.GetShortUIName] councel and aid, alleviating the stress of rulership."
" friend_councel_and_aid_corresponding0":"[CHARACTER.GetShortUIName|U] gave [TARGET_CHARACTER.GetShortUIName] councel and aid, alleviating the stress of rulership."
" ":""
" friend_slew_other_vassal0":"[TARGET_CHARACTER.GetShortUIName|U] slew [TARGET_CHARACTER_2.GetShortUIName], a fellow vassal, out of loyalty to [CHARACTER.GetShortUIName]."
" friend_slew_other_vassal_corresponding0":"[CHARACTER.GetShortUIName|U] slew [TARGET_CHARACTER_2.GetShortUIName], a fellow vassal, out of loyalty to [TARGET_CHARACTER.GetShortUIName]."
" ":""
" friend_not_destroy_toy0":"As children, [TARGET_CHARACTER.GetShortUIName|U] did not destroy [CHARACTER.GetShortUINamePossessive] toys."
" friend_not_destroy_toy_corresponding0":"As children, [CHARACTER.GetShortUIName|U] did not destroy [TARGET_CHARACTER.GetShortUINamePossessive] toys."
" friend_uncovered_plot0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after uncovering a plot."
" friend_deviant_fun0":"[TARGET_CHARACTER.GetShortUIName|U] introduced [CHARACTER.GetShortUIName] to a new hobby."
" friend_deviant_fun_corresponding0":"[CHARACTER.GetShortUIName|U] introduced [TARGET_CHARACTER.GetShortUIName] to a new hobby."
" ":""
" friend_fix_relationship_success0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after [CHARACTER.GetShortUINameNoTooltip] fixed a rift in the relationship."
" friend_fix_relationship_success_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after [TARGET_CHARACTER.GetShortUINameNoTooltip] fixed a rift in the relationship."
" ":""
" friend_deviant_fun_opposite0":"[CHARACTER.GetShortUIName|U] introduced [TARGET_CHARACTER.GetShortUIName] to a new hobby."
" friend_deviant_fun_opposite_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] introduced [CHARACTER.GetShortUIName] to a new hobby."
" ":""
" friend_insulted_rival0":"[TARGET_CHARACTER.GetShortUIName|U] publicly insulted [TARGET_CHARACTER_2.GetShortUIName], one of [CHARACTER.GetShortUINamePossessive] rivals."
" friend_insulted_rival_corresponding0":"[CHARACTER.GetShortUIName|U] publicly insulted [TARGET_CHARACTER_2.GetShortUIName], one of [TARGET_CHARACTER.GetShortUINamePossessive] rivals."
" ":""
" friend_common_ground0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after finding common ground as the result of many, deep, conversations."
" friend_feast_for_liege0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after hosting a feast for [TARGET_CHARACTER_2.GetTitledFirstName] together."
" ":""
" friend_charmed_during_visit0":"[CHARACTER.GetShortUIName|U] charmed [TARGET_CHARACTER.GetShortUIName] during a visit to [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
" friend_charmed_during_visit_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] charmed [CHARACTER.GetShortUIName] during a visit to [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
" ":""
" friend_amusing_antics0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] amusing antics."
" friend_amusing_antics_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over [CHARACTER.GetShortUINamePossessiveNoTooltip] amusing antics."
" ":""
" friend_long_lost_twin0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] were revealed to be long-lost siblings!"
" ":""
" friend_bonded_over_sins0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over a shared sin."
" friend_bond_at_ceremony0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded at a religious ceremony in [PROVINCE.GetName]."
" friend_drinking_buddies0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over good ale, beer, wine, and spirits!"
" friend_tavern_visit0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over a cup of [CHARACTER.Custom('RegionalDrink')] at the tavern!"
" friend_bonded_at_tourney0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after spending time at a tourney."
" friend_politics0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after discussing a lot of politics and diplomacy."
" friend_dinner0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after having a delightful conversation over dinner."
" friend_dance0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded at the dance in [PROVINCE.GetName]."
" friend_common_interests0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over common interests."
" friend_times_gone_by0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after talking about how much better things used to be."
" friend_what_makes_life_worth_living0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after a heartfelt conversation about what makes life worth living."
" friend_common_education0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after passionately discussing a variety of interesting topics."
" friend_used_to_be_besties0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] used to be best friends, but are now merely cordial."
" friend_prisoners0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] grew close after sharing a cell in [TARGET_CHARACTER_2.GetShortUINamePossessive] dungeon."
" friend_hit_it_off0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became inseparable after being introduced during an arranged visit to [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
" friend_reconciled_differences0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] reconciled their differences."
" friend_confiding_each_other0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] confided in each other."
" friend_feast_bonding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over common interests at a feast."
" friend_feast_talking_and_laughing0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after eating, drinking, and talking during a feast."
" friend_gardening0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over a shared love for gardening."
" friend_pleasant_conversation0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after sharing many a pleasant conversation."
" friend_art_of_torture_punishment0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over a shared appreciation for the art of torture."
" friend_torture_stories0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after sharing stories about cruel punishments and torture."
" friend_shared_opinions_on_punishment0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after sharing thoughts and feelings on how best to torture prisoners."
" friend_childhood_random0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded as children after sharing plenty of misadventures."
" friend_saved_life_together0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after saving the life of an injured soldier together."
" friend_convinced_merchants_to_invest_in_church0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after convincing a group of merchants to invest their gold in a [CHARACTER.GetFaith.HouseOfWorship]."
" friend_downgrade_best_friends0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] are amicable friends, but used to be much more than that in the past."
" friend_upgrade_generic0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] grew into good friends after being amicable for a long time."
" friend_private_feast0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] grew close at a private feast."
" friend_renovate_dungeons0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded when renovating the dungeons together."
" friend_pilgrimage0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded while on a pilgrimage."
" friend_cultivated_friendship0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded as children after having a parent carefully cultivate the friendship."
" friend_vassal_childhood0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded as children after being motivated to play together."
" friend_scholarly_matters0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over scholarly matters."
" friend_house_mediation0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over matters of house and lineage."
" friend_matters_of_faith0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over matters of faith and religion."
" friend_matters_of_culture0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over matters of culture and tradition."
" friend_matters_of_religious_authority0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over matters of religious authority and moral philosophy."
" friend_deft_diplomacy_by_liege_spouse0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] made peace and became friends after [TARGET_CHARACTER_2.GetShortUINameNoTooltip] deftly negotiated an end to the war."
" friend_partitioned_england0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after agreeing to partition $k_england$."
" friend_bonded_over_food0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over good food."
" friend_shared_hunt_credit0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] shared the glory of a successful hunt."
" friend_bonding_at_court0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after growing close at [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
" friend_bonded_over_good_business_investments0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over good business investments."
" friend_settled_differences0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] settled all their differences."
" friend_found_common_ground0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became inseparable after finding common ground."
" friend_composer_stories0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over many a good story."
" friend_playing_children0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after talking and playing a lot as children."
" friend_rousing_fight0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after fighting each other in a rousing duel."
" friend_delectable_herring0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over a shared love for particularly pungent rotten herring."
" friend_drinking_together0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] had a lot of good drinks together!"
" friend_superstitions0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] share the same superstitions."
" friend_bathhouse_bonding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] soaked together in a bathhouse in [PROVINCE.GetName]."
" friend_shared_rivals0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over a shared hatred of [TARGET_CHARACTER_2.GetShortUIName]."
" friend_bonfire_bonding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] roasted honeyed treats over an open fire together."
" friend_generic_history0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] have been good friends since forever."
" friend_stole_clothes_together0":"As children, [CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] stole [TARGET_CHARACTER_2.GetShortUINamePossessive] clothes in a clever prank."
" friend_children_stole_alcohol0":"As children, [CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] stole a keg of spirits and drank it all!"
" friend_bonded_after_reading_book0":"As children, [CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after reading the [CHARACTER.GetFaith.ReligiousText] together."
" friend_gym_bro0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after wrestling."
" friend_hashish_cakes0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] ate hashish cakes together."
" friend_castille_leon0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded after celebrating the creation of Castille and Leon."
" friend_melancholic_bond0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over a shared sense of melancholy."
" friend_curiously_similar0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] bonded over over being eerily similar."
"":""
" friend_varangian0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends while serving together in the varangian guard."
"":""
" friend_gaming0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after playing boardgames together."
" ":""
" friend_random_10":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became friends after travelling together in the [PROVINCE.Custom('TerrainTypeProvince')] of [PROVINCE.GetName]."
" friend_random_20":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] shared supplies while wandering in the [PROVINCE.Custom('TerrainTypeProvince')] of [PROVINCE.GetName]."
" friend_random_30":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] helped each other while sharing a camp in the [PROVINCE.Custom('TerrainTypeProvince')] of [PROVINCE.GetName]."
" friend_random_40":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] shared a good meal and many stories at a tavern in [PROVINCE.GetName]."
" friend_random_50":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] shared lodgings in [PROVINCE.GetName] for a brief time."
" friend_random_60":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] found a lot in common while serving in [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
