" nick_the_fearless0":"[Select_CString(CHARACTER.IsFemale, 'Безстрашна', 'Безстрашний' )]"
" nick_the_fowler0":"[Select_CString(CHARACTER.IsFemale, 'Птахоловиця', 'Птахолов' )]"
" nick_the_gentle0":"[Select_CString(CHARACTER.IsFemale, 'Лагідна', 'Лагідний' )]"
" nick_the_german0":"[Select_CString(CHARACTER.IsFemale, 'Німецька', 'Німецький' )]"
" nick_the_good0":"[Select_CString(CHARACTER.IsFemale, 'Хороша', 'Хороший' )]"
" nick_the_gouty0":"[Select_CString(CHARACTER.IsFemale, 'Подагриця', 'Подагрик' )]"
" nick_the_great0":"[Select_CString(CHARACTER.IsFemale, 'Велика', 'Великий' )]"
" nick_the_hammer0":"Молот"
" nick_the_handsome0":"[Select_CString(CHARACTER.IsFemale, 'Красива', 'Красивий' )]"
" nick_the_heathen0":"[Select_CString(CHARACTER.IsFemale, 'Язичниця', 'Язичник' )]"
" nick_the_holy0":"[Select_CString(CHARACTER.IsFemale, 'Праведна', 'Праведний' )]"
" nick_the_hunchback0":"[Select_CString(CHARACTER.IsFemale, 'Горбата', 'Горбатий' )]"
" nick_the_hunter0":"[Select_CString(CHARACTER.IsFemale, 'Мисливиця', 'Мисливець' )]"
" nick_the_ironside0":"[Select_CString(CHARACTER.IsFemale, 'Залізнобока', 'Залізнобокий' )]"
" nick_the_just0":"[Select_CString(CHARACTER.IsFemale, 'Справедлива', 'Справедливий' )]"
" nick_the_kind0":"[Select_CString(CHARACTER.IsFemale, 'Добра', 'Добрий' )]"
" nick_the_lame0":"[Select_CString(CHARACTER.IsFemale, 'Хрома', 'Хромий' )]"
" nick_the_lawgiver0":"[Select_CString(CHARACTER.IsFemale, 'Законотвориця', 'Законотворець' )]"
" nick_the_liberator0":"[Select_CString(CHARACTER.IsFemale, 'Визволителька', 'Визволитель' )]"
" nick_the_lion0":"[Select_CString(CHARACTER.IsFemale, 'Левиця', 'Лев' )]"
" nick_the_lionheart0":"Левове Серце"
" nick_the_lisp_and_lame0":"[Select_CString(CHARACTER.IsFemale, 'Шепелява', 'Шепелявий' )]"
" nick_the_magnificent0":"[Select_CString(CHARACTER.IsFemale, 'Чудова', 'Чудовий' )]"
" nick_the_martyr0":"[Select_CString(CHARACTER.IsFemale, 'Мучениця', 'Мученик' )]"
" nick_the_merry0":"[Select_CString(CHARACTER.IsFemale, 'Весела', 'Веселий' )]"
" nick_the_honorable0":"[Select_CString(CHARACTER.IsFemale, 'Благородна', 'Благородний' )]"
" nick_the_greedy0":"[Select_CString(CHARACTER.IsFemale, 'Жадібна', 'Жадібний' )]"
" nick_the_monk0":"[Select_CString(CHARACTER.IsFemale, 'Монахиня', 'Монах' )]"
" nick_the_noble0":"[Select_CString(CHARACTER.IsFemale, 'Благородна', 'Благородний' )]"
" nick_the_old0":"[Select_CString(CHARACTER.IsFemale, 'Стара', 'Старий' )]"
" nick_the_pious0":"[Select_CString(CHARACTER.IsFemale, 'Благочестива', 'Благочестивий' )]"
" nick_the_proud0":"[Select_CString(CHARACTER.IsFemale, 'Зарозуміла', 'Зарозумілий' )]"
" nick_the_quarreller0":"[Select_CString(CHARACTER.IsFemale, 'Сварлива', 'Сварливий' )]"
" nick_the_restorer0":"[Select_CString(CHARACTER.IsFemale, 'Хрома', 'Хромий' )]"
" nick_the_saint0":"[Select_CString(CHARACTER.IsFemale, 'Свята', 'Святий' )]"
" nick_the_scholar0":"[Select_CString(CHARACTER.IsFemale, 'Вчена', 'Вчений' )]"
" nick_the_silent0":"[Select_CString(CHARACTER.IsFemale, 'Тиха', 'Тихий' )]"
" nick_the_stammerer0":"Заїка"
" nick_the_stranger0":"[Select_CString(CHARACTER.IsFemale, 'Чужа', 'Чужий' )]"
" nick_the_strong0":"[Select_CString(CHARACTER.IsFemale, 'Сильна', 'Сильний' )]"
" nick_the_troubadour0":"Менестрель"
" nick_the_unready0":"[Select_CString(CHARACTER.IsFemale, 'Безрадна', 'Безрадний' )]"
" nick_the_usurper0":"[Select_CString(CHARACTER.IsFemale, 'Узурпаторка', 'Узурпатор' )]"
" nick_the_victorious0":"[Select_CString(CHARACTER.IsFemale, 'Переможна', 'Переможець' )]"
" nick_the_viking0":"Вікінг"
" nick_the_young0":"[Select_CString(CHARACTER.IsFemale, 'Юна', 'Юний' )]"
" nick_the_younger0":"Дитина"
" nick_whiteshirt0":"Біла Сорочка"
" nick_the_cannibal0":"Канібал"
" nick_the_dragon0":"Дракон"
" nick_the_devourer0":"[Select_CString(CHARACTER.IsFemale, 'Пожирачка', 'Пожирач' )]"
" nick_the_bewitched0":"[Select_CString(CHARACTER.IsFemale, 'Зачарована', 'Зачарований' )]"
" nick_the_witch0":"[Select_CString(CHARACTER.IsFemale, 'Відьма', 'Відьмак' )] # Maybe Warlock for males?"
" nick_the_unfaithful0":"[Select_CString(CHARACTER.IsFemale, 'Невірна', 'Невірний' )]"
" nick_the_unchaste0":"[Select_CString(CHARACTER.IsFemale, 'Нечиста', 'Нечистий' )]"
" nick_the_beguiling0":"[Select_CString(CHARACTER.IsFemale, 'Спокуслива', 'Спокусливий' )]"
" nick_the_temptress0":"Спокусниця"
" nick_the_seductress0":"Звабниця"
" nick_the_lewd0":"[Select_CString(CHARACTER.IsFemale, 'Хтива', 'Хтивий' )]"
" nick_the_lecher0":"[Select_CString(CHARACTER.IsFemale, 'Розпусниця', 'Розпусник' )]"
" nick_the_seducer0":"Звабник"
" nick_the_shadow0":"Тінь"
" nick_the_whisperer0":"Шепіт"
" nick_the_spider0":"Павук"
" nick_the_fox0":"Лисиця"
" nick_the_shrewd0":"Гострий Розум"
" nick_the_gracious0":"[Select_CString(CHARACTER.IsFemale, 'Милосердна', 'Милосердний' )]"
" nick_the_magnanimous0":"[Select_CString(CHARACTER.IsFemale, 'Великодушна', 'Великодушний' )]"
" nick_the_architect0":"Архітектор"
" nick_the_wise0":"[Select_CString(CHARACTER.IsFemale, 'Мудра', 'Мудрий' )]"
" nick_the_impaler0":"[Select_CString(CHARACTER.IsFemale, 'Наштрикувачка', 'Наштрикувач' )]"
" nick_the_tormentor0":"[Select_CString(CHARACTER.IsFemale, 'Мучителька', 'Мучитель' )]"
" nick_the_depraved0":"[Select_CString(CHARACTER.IsFemale, 'Розбещена', 'Розбещений' )]"
" nick_the_monster0":"Чудовисько"
" nick_the_wicked0":"[Select_CString(CHARACTER.IsFemale, 'Лукава', 'Лукавий' )]"
" nick_the_accursed0":"[Select_CString(CHARACTER.IsFemale, 'Проклята', 'Проклятий' )]"
" nick_priest_hater0":"Гроза Жерців"
" nick_priest_eater0":"[Select_CString(CHARACTER.IsFemale, 'Пожирачка жерців', 'Пожирач жерців' )]"
" nick_the_able0":"[Select_CString(CHARACTER.IsFemale, 'Вміла', 'Вмілий' )]"
" nick_the_mad0":"[Select_CString(CHARACTER.IsFemale, 'Божевільна', 'Божевільний' )]"
" nick_the_ruthless0":"[Select_CString(CHARACTER.IsFemale, 'Безжалісна', 'Безжалісний' )]"
" nick_the_simple0":"[Select_CString(CHARACTER.IsFemale, 'Проста', 'Простий' )]"
" nick_the_leper0":"[Select_CString(CHARACTER.IsFemale, 'Прокажена', 'Прокажений' )]"
" nick_half_hand0":"[Select_CString(CHARACTER.IsFemale, 'Напіврука', 'Напіврукий' )]"
" nick_the_hideous0":"[Select_CString(CHARACTER.IsFemale, 'Бридка', 'Бридкий' )]"
" nick_the_frog0":"Жаба"
" nick_the_repulsive0":"[Select_CString(CHARACTER.IsFemale, 'Огидна', 'Огидний' )]"
" nick_the_frail0":"[Select_CString(CHARACTER.IsFemale, 'Тендітна', 'Тендітний' )]"
" nick_the_weak0":"[Select_CString(CHARACTER.IsFemale, 'Немічна', 'Немічний' )]"
" nick_the_brute0":"Бестія"
" nick_the_bear0":"[Select_CString(CHARACTER.IsFemale, 'Ведмедиця', 'Ведмідь' )]"
" nick_the_terrible0":"[Select_CString(CHARACTER.IsFemale, 'Грізна', 'Грізний' )]"
" nick_the_tyrant0":"Тиран"
" nick_the_wolf0":"[Select_CString(CHARACTER.IsFemale, 'Вовчиця', 'Вовк' )]"
" nick_the_benevolent0":"[Select_CString(CHARACTER.IsFemale, 'Щедра', 'Щедрий' )]"
" nick_the_philosopher0":"Філософ"
" nick_the_compassionate0":"[Select_CString(CHARACTER.IsFemale, 'Співчутлива', 'Співчутливий' )]"
" nick_the_theologian0":"Теолог"
" nick_the_enlightened0":"[Select_CString(CHARACTER.IsFemale, 'Освічена', 'Освічений' )]"
" nick_the_stalwart0":"[Select_CString(CHARACTER.IsFemale, 'Стійка', 'Стійкий' )]"
" nick_the_merciless0":"[Select_CString(CHARACTER.IsFemale, 'Безжальна', 'Безжальний' )]"
" nick_the_imperious0":"Деспот"
" nick_the_poet0":"[Select_CString(CHARACTER.IsFemale, 'Поетеса', 'Поет' )]"
" nick_the_cosmic_poet0":"the Cosmic Poet"
" nick_the_gardener0":"[Select_CString(CHARACTER.IsFemale, 'Садівниця', 'Садівник' )]"
" nick_the_mindbreaker0":"Розбивач розуму"
" nick_the_flayer0":"Шкуродер"
" nick_the_meticulous0":"[Select_CString(CHARACTER.IsFemale, 'Прискіплива', 'Прискіпливий' )]"
" nick_the_heartbreaker0":"Гроза Сердець"
" nick_the_bully0":"[Select_CString(CHARACTER.IsFemale, 'Хуліганка', 'Хуліган' )]"
" nick_the_foolish0":"[Select_CString(CHARACTER.IsFemale, 'Нерозумна', 'Нерозумний' )]"
" nick_the_undefeated0":"[Select_CString(CHARACTER.IsFemale, 'Непереможна', 'Непереможний' )]"
" nick_the_triumphant0":"Тріумфатор"
" nick_the_fury0":"[Select_CString(CHARACTER.IsFemale, 'Люта', 'Лютий' )]"
" nick_feareater0":"Пожирач Страху"
" nick_the_hawk0":"Яструб"
" nick_the_trustworthy0":"[Select_CString(CHARACTER.IsFemale, 'Вірна', 'Вірний' )]"
" nick_the_unrelenting0":"[Select_CString(CHARACTER.IsFemale, 'Невблаганна', 'Невблаганний' )]"
" nick_the_glorious0":"[Select_CString(CHARACTER.IsFemale, 'Славна', 'Славний' )]"
" nick_the_ecumenist0":"[Select_CString(CHARACTER.IsFemale, 'Екуменістка', 'Екуменіст' )]"
" nick_the_unifier_of_africa0":"Об'єднувач Африки"
" nick_the_motherfather_of_spain0":"[CHARACTER.GetMotherFather|U] Іспанії"
" nick_the_ladylord_of_the_ganges0":"[CHARACTER.GetLadyLord|U] Гангу"
" nick_the_wend0":"[Select_CString(CHARACTER.IsFemale, 'Мандрівниця', 'Мандрівник' )]"
" nick_the_crowned0":"[Select_CString(CHARACTER.IsFemale, 'Коронована', 'Коронований' )]"
" nick_the_bogatyr0":"Богатир"
" nick_the_polyanitsa0":"Поляниця"
" nick_the_dane0":"Дан"
" nick_pendragon0":"Пендрагон"
" nick_the_tuatha_de_danann0":"Туата Де Дананн"
" nick_the_sword_of_god0":"Меч Господній"
" nick_the_messenger_of_christ0":"Посланець Христа"
" nick_the_maiden_of_virgin0":"Діва Богородиці"
" nick_the_knight_of_gabriel0":"Лицар Гавриїла"
" nick_the_shepherd0":"Пастух"
" nick_the_judge0":"Суддя"
" nick_the_saoshyant0":"Саошьянт"
" nick_the_timely_rain0":"Довгожданий Дощ"
" nick_the_jade_unicorn0":"Нефритовий Єдиноріг"
" nick_the_wizard0":"Чародій"
" nick_the_big_halberd0":"Алебарда"
" nick_the_panther_head0":"Голова Пантери"
" nick_the_thunderbolt0":"Блискавка"
" nick_the_whirlwind0":"Вихор"
" nick_the_beautiful_beard0":"Красива Борода"
" nick_the_tattooed_monk0":"Татуйований Монах"
" nick_the_pilgrim0":"Паломник"
" nick_the_black_whirlwind0":"Чорний Вітер"
" nick_the_unrestrained0":"Вільний Вітер"
" nick_the_winged_tiger0":"Крилатий Тигр"
" nick_the_turbulent_river_dragon0":"Непокірний Річковий Дракон"
" nick_the_wild0":"[Select_CString(CHARACTER.IsFemale, 'Дика', 'Дикий' )]"
" nick_the_ferocious_giant0":"Розлючений Велетень"
" nick_the_prodigy0":"Диво"
" nick_the_defender_of_highgod0":"Щит [CHARACTER.GetFaith.HighGodNamePossessive]"
" nick_the_blood_motherfather0":"[CHARACTER.GetMotherFather|U] крові"
" nick_the_divine0":"[Select_CString(CHARACTER.IsFemale, 'Божественна', 'Божественний' )]"
" nick_the_anointed0":"[Select_CString(CHARACTER.IsFemale, 'Помазана', 'Помазаний' )]"
" nick_the_stupor_mundi0":"Диво Світу"
" nick_the_glass0":"[Select_CString(CHARACTER.IsFemale, 'Скляна', 'Скляний' )] [CHARACTER.GetWomanMan|U]"
" nick_the_trojan0":"[Select_CString(CHARACTER.IsFemale, 'Троянська', 'Троянець' )]"
" nick_the_butcher0":"М'ясник"
" nick_the_fishy0":"[Select_CString(CHARACTER.IsFemale, 'Слизька', 'Слизький' )]"
" nick_blue_snake0":"[Select_CString(CHARACTER.IsFemale, 'Блакитна Змія', 'Блакитний Змій' )]"
" nick_the_loyal0":"[Select_CString(CHARACTER.IsFemale, 'Вірна', 'Вірний' )]"
" nick_troublemaker0":"[Select_CString(CHARACTER.IsFemale, 'Баламутка', 'Баламут' )]"
" nick_the_seer0":"[Select_CString(CHARACTER.IsFemale, 'Віща', 'Віщий' )]"
" nick_the_timid0":"[Select_CString(CHARACTER.IsFemale, 'Боязка', 'Боязкий' )]"
" nick_the_red0":"[Select_CString(CHARACTER.IsFemale, 'Червона', 'Червоний' )]"
" nick_the_truthspeaker0":"[Select_CString(CHARACTER.IsFemale, 'Правдива', 'Правдивий' )]"
" nick_the_curthose0":"Короткі Штани"
" nick_the_deep_minded0":"[Select_CString(CHARACTER.IsFemale, 'Мудра', 'Мудрий' )]"
" nick_the_white0":"[Select_CString(CHARACTER.IsFemale, 'Біла', 'Білий' )]"
" nick_wang_khan0":"Ван Хан"
" nick_the_bard0":"Бард"
" nick_hotspur0":"Шибайголова"
" nick_the_black_adder0":"Чорна Гадюка"
" nick_savage0":"[Select_CString(CHARACTER.IsFemale, 'Дика', 'Дикий' )]"
" nick_vanquisher0":"[Select_CString(CHARACTER.IsFemale, 'Завойовниця', 'Завойовник' )]"
" nick_the_inevitable0":"[Select_CString(CHARACTER.IsFemale, 'Неминуча', 'Неминучий' )]"
" nick_the_plump0":"[Select_CString(CHARACTER.IsFemale, 'Огрядна', 'Огрядний' )]"
" nick_the_diseased0":"[Select_CString(CHARACTER.IsFemale, 'Хвора', 'Хворий' )]"
" nick_the_flash0":"Блиск [CHARACTER.GetFaith.HighGodNamePossessive]"
" nick_hand0":"Важка Рука"
" nick_bloody0":"[Select_CString(CHARACTER.IsFemale, 'Кровава', 'Кровавий' )]"
" nick_the_oathbreaker0":"[Select_CString(CHARACTER.IsFemale, 'Клятвопорушниця', 'Клятвопорушник' )]"
" nick_little0":"[Select_CString(CHARACTER.IsFemale, 'Маленька', 'Маленький' )]"
" nick_the_honest0":"[Select_CString(CHARACTER.IsFemale, 'Чесна', 'Чесний' )]"
" nick_the_passionate0":"[Select_CString(CHARACTER.IsFemale, 'Пристрасна', 'Пристрасний' )]"
" nick_the_silly0":"[Select_CString(CHARACTER.IsFemale, 'Простачка', 'Простак' )]"
" nick_one_eyed0":"[Select_CString(CHARACTER.IsFemale, 'Одноока', 'Одноокий' )]"
" nick_the_trembling0":"[Select_CString(CHARACTER.IsFemale, 'Трепетна', 'Трепетниий' )]"
" nick_the_rash0":"[Select_CString(CHARACTER.IsFemale, 'Нерозумна', 'Нерозумний' )]"
" nick_moneybags0":"[Select_CString(CHARACTER.IsFemale, 'Багачка', 'Багач' )]"
" nick_the_elegant0":"[Select_CString(CHARACTER.IsFemale, 'Вишукана', 'Вишуканий' )]"
" nick_the_eager0":"[Select_CString(CHARACTER.IsFemale, 'Нетерпляча', 'Нетерплячий' )]"
" nick_the_insane0":"[Select_CString(CHARACTER.IsFemale, 'Божевільна', 'Божевільний' )]"
" nick_the_sleeper0":"the Sleeper"
" nick_the_quick0":"[Select_CString(CHARACTER.IsFemale, 'Швидка', 'Швидкий' )]"
" nick_the_selfish0":"[Select_CString(CHARACTER.IsFemale, 'Самолюбива', 'Самолюбивий' )]"
" nick_the_worthy0":"[Select_CString(CHARACTER.IsFemale, 'Достойна', 'Достойний' )]"
" nick_the_unworthy0":"[Select_CString(CHARACTER.IsFemale, 'Нікчемна', 'Нікчемний' )]"
" nick_the_traitor0":"[Select_CString(CHARACTER.IsFemale, 'Зрадниця', 'Зрадник' )]"
" nick_the_courageous0":"[Select_CString(CHARACTER.IsFemale, 'Відважна', 'Відважний' )]"
" nick_the_brilliant0":"[Select_CString(CHARACTER.IsFemale, 'Яскрава', 'Яскравий' )]"
" nick_the_demon0":"[Select_CString(CHARACTER.IsFemale, 'Чортиця', 'Демон' )]"
" nick_the_immortal0":"[Select_CString(CHARACTER.IsFemale, 'Безсмертна', 'Безсмертний' )]"
" nick_the_generous0":"[Select_CString(CHARACTER.IsFemale, 'Щедра', 'Щедрий' )]"
" nick_the_diplomat0":"Дипломат"
" nick_the_peacemaker0":"[Select_CString(CHARACTER.IsFemale, 'Миротвориця', 'Миротворець' )]"
" nick_the_tactician0":"Тактик"
" nick_the_overseer0":"Куратор"
" nick_the_guardian0":"[Select_CString(CHARACTER.IsFemale, 'Вартова', 'Вартовий' )]"
" nick_the_chivalrous0":"[Select_CString(CHARACTER.IsFemale, 'Благородна', 'Благородний' )]"
" nick_the_valiant0":"[Select_CString(CHARACTER.IsFemale, 'Доблесна', 'Доблесний' )]"
" nick_the_deceiver0":"[Select_CString(CHARACTER.IsFemale, 'Обманщиця', 'Обманщик' )]"
" nick_the_crow0":"[Select_CString(CHARACTER.IsFemale, 'Ворона', 'Ворон' )]"
" nick_the_trickster0":"[Select_CString(CHARACTER.IsFemale, 'Хитрунка', 'Хитрун' )]"
" nick_the_chronicler0":"Літописець"
" nick_the_truthseeker0":"[Select_CString(CHARACTER.IsFemale, 'Шукачка Правди', 'Шукач Правди' )]"
" nick_the_sage0":"[Select_CString(CHARACTER.IsFemale, 'Просвітлена', 'Просвітлений' )]"
" nick_the_historian0":"Історик"
" nick_the_sly0":"[Select_CString(CHARACTER.IsFemale, 'Підступна', 'Підступний' )]"
" nick_the_cucumber_king0":"[Select_CString(CHARACTER.IsFemale, 'Королева Огірків', 'Король Огірків' )]"
" nick_the_peaceful0":"Захист Миру"
" nick_the_whetstone0":"Точильний Камінь"
" nick_the_slayer_of_the_snake0":"Змієвбивця"
" nick_the_illuminator0":"[Select_CString(CHARACTER.IsFemale, 'Просвітник', 'Просвітниця' )]"
" nick_the_builder0":"[Select_CString(CHARACTER.IsFemale, 'Будівельниця', 'Будівельник' )]"
" nick_the_martyrophile0":"Мартирофіл"
" nick_the_campeador0":"Кампеадор"
" nick_the_girthy0":"Свиня"
" nick_the_missionary0":"[Select_CString(CHARACTER.IsFemale, 'Проповідниця', 'Проповідник' )]"
" nick_the_hotspur0":"Шибайголова"
" nick_the_vanquisher0":"[Select_CString(CHARACTER.IsFemale, 'Завойовниця', 'Завойовник' )]"
" nick_the_bloody0":"[Select_CString(CHARACTER.IsFemale, 'Кривава', 'Кривавий' )]"
" nick_the_shy0":"[Select_CString(CHARACTER.IsFemale, 'Сором'язлива', 'Сором'язливий' )]"
" nick_the_giant0":"[Select_CString(CHARACTER.IsFemale, 'Велетка', 'Велетень' )]"
" nick_bad_hand0":"Важка Рука"
" nick_the_little0":"Коротышка[Select_CString(CHARACTER.IsFemale, 'Коротка', 'Короткий' )]"
" nick_the_one_eyed0":"[Select_CString(CHARACTER.IsFemale, 'Одноока', 'Одноокий' )]"
" nick_the_oppressor0":"the Oppressor"
" nick_the_apostate0":"the Apostate"
" nick_the_pagan0":"the Pagan"
" nick_the_heretic0":"the Heretic"
" nick_the_savage0":"the Savage"
" nick_the_defiant0":"the Defiant"
" nick_the_sea_king0":"the Sea-King"
" nick_the_great_and_terrible0":"the Great and Terrible"
" nick_the_stonefaced0":"the Stonefaced"
" nick_the_dry0":"the Dry"
" nick_the_joyless0":"the Humorless"
" nick_lacks_laughs0":"Lacks-Laughs"
" nick_the_dull0":"the Dull"
" nick_the_snorer0":"the Snorer"
" nick_troll_slayer0":"Troll-Slayer"
" nick_the_bane_of_danes0":"the Bane of Danes"
" nick_the_culture_wall0":"the [CHARACTER.GetCulture.GetNameNoTooltip] Wall"
" nick_nord_foe0":"Nord-Foe"
" nick_the_scourge_of_the_northerners0":"the Scourge of the Northerners"
" nick_the_burner_of_ash0":"the Burner of Ash"
" nick_the_garlic0":"the Garlic King"
" nick_garlic_queen0":"the Garlic Queen"
" nick_gajapati0":"Gajapati"
" nick_the_transcriber0":"the Transcriber"
" nick_of_clairvaux0":"of Clairvaux"
" nick_the_headless0":"the Headless"
" nick_the_footstool0":"the Footstool"
" nick_father_of_the_baltic0":"Father of the Baltic"
" nick_mother_of_the_baltic0":"Mother of the Baltic"
" nick_scourge_of_the_baltic0":"Scourge of the Baltic"
" nick_the_mountain_king0":"the Mountain King"
" nick_the_child_killer0":"the Child Killer"
" nick_the_anathema0":"the Anathema"
" nick_the_angel_of_death0":"the Angel of [CHARACTER.GetFaith.DeathDeityName|U]"
" nick_monophthalmos0":"Monophthalmos"
" nick_health_god_mercy0":"[CHARACTER.GetFaith.HealthGodName|U]'s Mercy"
" nick_genghis_khan0":"Genghis Khan"
" nick_fabulous_she_he0":"Fabulous [CHARACTER.GetSheHe|U], [CHARACTER.GetFirstNameNoTooltip|U]"
" nick_the_wary0":"the Wary"
" nick_the_black_sheep0":"the Black Sheep"
" nick_sisyphus0":"the Sisyphean"
" nick_blue_lion0":"the Blue Lion"
" nick_the_hairy0":"the Hairy"
" nick_the_child0":"the Child"
" nick_the_wake0":"the Wake"
" nick_the_bearded0":"the Bearded"
" nick_the_mountain_dweller0":"the Mountain-Dweller"
" nick_the_honest_hipped0":"the Honest-Hipped"
" ":""
" # RoCo":""
" nick_king_of_fashion0":"the [CHARACTER.GetTitleAsNameNoTooltip] of Fashion"
" nick_the_foreigner0":"the Foreigner"
" nick_the_culture0":"the [CHARACTER.MakeScope.Var('nick_the_culture_var').Culture.GetNameNoTooltip]"
" nick_the_linguist0":"the Linguist"
" nick_the_clumsy0":"the Clumsy"
" nick_the_stumbler0":"the Stumbler"
" nick_the_graceful0":"the Graceful"
" nick_the_heart_throb0":"the Heart-Throb"
" nick_the_beautiful0":"the Beautiful"
" nick_the_blushing0":"the Blushing"
" nick_the_stutterer0":"the Stutterer"
" nick_the_slow0":"the Slow"
" nick_the_eloquent0":"the Eloquent"
" nick_the_stud0":"the Stud"
"":""
" # FP2":""
" nick_the_bell_keeper0":"the Bell-Keeper"
" nick_the_requiem0":"the Requiem"
" nick_the_King_of_Thieves0":"the King of Thieves"
" nick_the_Queen_of_Thieves0":"the Queen of Thieves"
" nick_the_Thief_Slayer0":"the Thief-Slayer"
" nick_the_flying0":"The Flying"
" nick_the_flightless0":"The Flightless"
" nick_the_cid_campeador0":"El Cid Campeador"
" nick_benavert0":"Benavert"
" nick_the_pragmatic0":"the Pragmatic"
" nick_the_equitable0":"the Equitable"
"":""
" # BP1":""
" nick_the_real0":"The Real"
" nick_strongarm0":"Strongarm"
" nick_baby_eating0":"The Baby Eating"
" nick_the_dung_named0":"the Dung-Named"
" nick_with_the_tress0":"with the Tress"
" nick_with_the_lock0":"with the Lock"
" nick_irontooth0":"Irontooth"
" nick_the_dunged0":"the Dunged"
" nick_the_smelly0":"the Smelly"
" nick_the_venator0":"the Venator"
"":""
