" germanic_religion0: ""Norse"""."".""."".""
" germanic_religion_adj0: ""Norse"""."".""."".""
" germanic_religion_adherent0: ""Norse"""."".""."".""
" germanic_religion_adherent_plural0: ""Norse"""."".""."".""
" germanic_religion_desc0: ""The native faith of the Scandinavian region, Norse paganism revolves around reverence of gods known as the Æsir"." Adherents are expected to live — and preferably die — in an honorable fashion"."

 germanic_high_god_name0: Odin"""."".""
" germanic_high_god_name_20: ""$germanic_high_god_name$"" # Optional translation alt"."".""."".""
" germanic_high_god_name_possessive0: ""Odin's"""."".""."".""
" germanic_high_god_she_he0: ""He"""."".""."".""
" germanic_high_god_alternate0: ""the Allfather"""."".""."".""
" germanic_high_god_alternate_possessive0: ""the Allfather's"""."".""."".""
" germanic_good_god_thor0: ""Thor"""."".""."".""
" germanic_good_god_baldr0: ""Baldr"""."".""."".""
" germanic_good_god_freyja0: ""$germanic_fertility_god_name$"""."".""."".""
" germanic_good_god_freyja_possessive0: ""$germanic_fertility_god_name_possessive$"""."".""."".""
" germanic_good_god_tyr0: ""$germanic_war_god_name$"""."".""."".""
" germanic_good_god_sif0: ""Sif"""."".""."".""
" germanic_devil_name0: ""Loki"""."".""."".""
" germanic_devil_name_possessive0: ""Loki's"""."".""."".""
" germanic_evil_god_surtr0: ""Surtr"""."".""."".""
" germanic_evil_god_ymir0: ""$germanic_creator_god_name$"""."".""."".""
" germanic_death_deity_name0: ""Hel"""."".""."".""
" germanic_death_deity_name_20: ""$germanic_death_deity_name$"" # Optional translation alt"."".""."".""
" germanic_death_deity_name_30: ""$germanic_death_deity_name$"" # Optional translation alt"."".""."".""
" germanic_death_deity_name_possessive0: ""Hel's"""."".""."".""
" germanic_divine_realm0: ""Asgard"""."".""."".""
" germanic_divine_realm_20: ""$germanic_divine_realm$"" # Optional translation alt"."".""."".""
" germanic_divine_realm_30: ""$germanic_divine_realm$"" # Optional translation alt"."".""."".""
" germanic_positive_afterlife0: ""Valhalla"""."".""."".""
" germanic_positive_afterlife_20: ""$germanic_positive_afterlife$"" # Optional translation alt"."".""."".""
" germanic_positive_afterlife_30: ""$germanic_positive_afterlife$"" # Optional translation alt"."".""."".""
" germanic_religious_symbol0: ""valknut"""."".""."".""
" germanic_religious_symbol_20: ""$germanic_religious_symbol$"" # Optional translation alt"."".""."".""
" germanic_religious_symbol_30: ""$germanic_religious_symbol$"" # Optional translation alt"."".""."".""
" germanic_religious_text0: ""heroic sagas"""."".""."".""
" germanic_religious_text_20: ""$germanic_religious_text$"" # Optional translation alt"."".""."".""
" germanic_religious_text_30: ""$germanic_religious_text$"" # Optional translation alt"."".""."".""
" germanic_religious_head_title0: ""Fylkir"""."".""."".""
" germanic_religious_head_title_name0: ""Fylkirate"""."".""."".""
" germanic_priest_male0: ""goði"""."".""."".""
" germanic_priest_male_plural0: ""goðar"""."".""."".""
" germanic_priest_female0: ""goðja"""."".""."".""
" germanic_priest_female_plural0: ""goðar"""."".""."".""
" germanic_priest_neuter0: ""goði"""."".""."".""
" germanic_priest_neuter_plural0: ""goðar"""."".""."".""
" germanic_bishop_male0: ""hofgoði"""."".""."".""
" germanic_bishop_male_plural0: ""hofgoðar"""."".""."".""
" germanic_bishop_female0: ""hofgoðja"""."".""."".""
" germanic_bishop_female_plural0: ""hofgoðar"""."".""."".""
" germanic_bishop_neuter0: ""hofgoði"""."".""."".""
" germanic_bishop_neuter_plural0: ""hofgoðar"""."".""."".""
""."".""."".""
" germanic_creator_god_name0: ""Ymir"""."".""."".""
" germanic_creator_god_name_possessive0: ""Ymir's"""."".""."".""
" germanic_health_god_name0: ""Eir"""."".""."".""
" germanic_health_god_name_possessive0: ""Eir's"""."".""."".""
" germanic_fertility_god_name0: ""Freyja"""."".""."".""
" germanic_fertility_god_name_possessive0: ""Freyja's"""."".""."".""
" germanic_wealth_god_name0: ""Njörðr"""."".""."".""
" germanic_wealth_god_name_possessive0: ""Njörðr's"""."".""."".""
" germanic_household_god_name0: ""Frigg"""."".""."".""
" germanic_household_god_name_possessive0: ""Frigg's"""."".""."".""
" germanic_fate_god_name0: ""the Norns"""."".""."".""
" germanic_fate_god_name_possessive0: ""the Norns'"""."".""."".""
" germanic_knowledge_god_name0: ""$germanic_high_god_name$"""."".""."".""
" germanic_knowledge_god_name_possessive0: ""$germanic_high_god_name_possessive$"""."".""."".""
" germanic_war_god_name0: ""Týr"""."".""."".""
" germanic_war_god_name_possessive0: ""Týr's"""."".""."".""
" germanic_trickster_god_name0: ""$germanic_devil_name$"""."".""."".""
" germanic_trickster_god_name_possessive0: ""$germanic_devil_name_possessive$"""."".""."".""
" germanic_night_god_name0: ""Nótt"""."".""."".""
" germanic_night_god_name_possessive0: ""Nótt's"""."".""."".""
" germanic_water_god_name0: ""$germanic_wealth_god_name$"""."".""."".""
" germanic_water_god_name_possessive0: ""$germanic_wealth_god_name_possessive$"""."".""."".""
""."".""."".""
" norse_pagan0: ""Ásatrú"""."".""."".""
" norse_pagan_adj0: ""Ásatrú"""."".""."".""
" norse_pagan_adherent0: ""Ásatrúan"""."".""."".""
" norse_pagan_adherent_plural0: ""Ásatrúans"""."".""."".""
""."".""."".""
" norse_pagan_old0: ""Old Ásatrú"""."".""."".""
" norse_pagan_old_adj0: ""Old Ásatrú"""."".""."".""
" norse_pagan_old_adherent0: ""Old Ásatrúan"""."".""."".""
" norse_pagan_old_adherent_plural0: ""Old Ásatrúans"""."".""."".""
""."".""."".""
" #Baltic"."".""."".""
" baltic_religion0: ""Baltic"""."".""."".""
" baltic_religion_adj0: ""Baltic"""."".""."".""
" baltic_religion_adherent0: ""Balt"""."".""."".""
" baltic_religion_adherent_plural0: ""Balts"""."".""."".""
" baltic_religion_desc0: ""As adherents of ""the abode of inner peace"", Baltic pagans focus on living in harmony with the natural world around them while preserving the traditions and stories of their ancestors"."

 baltic_high_god_name0: Dievas""".""."".""
" baltic_high_god_name_20: ""$baltic_high_god_name$"" # Optional translation alt"."".""."".""
" baltic_high_god_name_possessive0: ""Dievas'"""."".""."".""
" baltic_high_god_she_he0: ""He"""."".""."".""
" baltic_high_god_name_alternate0: ""Dievas Senelis"""."".""."".""
" baltic_high_god_name_alternate_possessive0: ""Dievas Senelis'"""."".""."".""
" baltic_good_god_perkunas0: ""$baltic_war_god_name$"""."".""."".""
" baltic_good_god_laima0: ""$baltic_fate_god_name$"""."".""."".""
" baltic_good_god_gabija0: ""Gabija"""."".""."".""
" baltic_good_god_patrimpas0: ""Patrimpas"""."".""."".""
" baltic_devil_name0: ""Peckols"""."".""."".""
" baltic_devil_name_possessive0: ""Peckols'"""."".""."".""
" baltic_evil_god_ragana0: ""Ragana"""."".""."".""
" baltic_evil_god_slogutis0: ""Slogutis"""."".""."".""
" baltic_evil_god_ziburinis0: ""Žiburinis"""."".""."".""
" baltic_death_deity_name0: ""Giltinė"""."".""."".""
" baltic_death_deity_name_possessive0: ""Giltinė's"""."".""."".""
" baltic_religious_symbol0: ""austras koks"""."".""."".""
" baltic_religious_symbol_20: ""$baltic_religious_symbol$"" # Optional translation alt"."".""."".""
" baltic_religious_symbol_30: ""$baltic_religious_symbol$"" # Optional translation alt"."".""."".""
" baltic_religious_text0: ""sacred hymns"""."".""."".""
" baltic_religious_text_20: ""$baltic_religious_text$"" # Optional translation alt"."".""."".""
" baltic_religious_text_30: ""$baltic_religious_text$"" # Optional translation alt"."".""."".""
" baltic_religious_head_title0: ""Kriwe"""."".""."".""
" baltic_religious_head_title_name0: ""Romowe"""."".""."".""
" baltic_priest_male0: ""vaidilė"""."".""."".""
" baltic_priest_male_plural0: ""vaidilos"""."".""."".""
" baltic_priest_female0: ""vaidilutė"""."".""."".""
" baltic_priest_female_plural0: ""vaidilutės"""."".""."".""
" witchgodname_baltic_dievas_senelis0: ""Dievas Senelis"""."".""."".""
" witchgodname_baltic_dievas_senelis_possessive0: ""Dievas Senelis'"""."".""."".""
""."".""."".""
" baltic_creator_god_name0: ""$baltic_high_god_name$"""."".""."".""
" baltic_creator_god_name_possessive0: ""$baltic_high_god_name_possessive$"""."".""."".""
" baltic_health_god_name0: ""Saulė"""."".""."".""
" baltic_health_god_name_possessive0: ""Saulė's"""."".""."".""
" baltic_fertility_god_name0: ""$baltic_health_god_name$"""."".""."".""
" baltic_fertility_god_name_possessive0: ""$baltic_health_god_name_possessive$"""."".""."".""
" baltic_wealth_god_name0: ""Dalia"""."".""."".""
" baltic_wealth_god_name_possessive0: ""Dalia's"""."".""."".""
" baltic_household_god_name0: ""Matka Gabia"""."".""."".""
" baltic_household_god_name_possessive0: ""Matka Gabia's"""."".""."".""
" baltic_fate_god_name0: ""Laima"""."".""."".""
" baltic_fate_god_name_possessive0: ""Laima's"""."".""."".""
" baltic_knowledge_god_name0: ""Dievas Senelis"""."".""."".""
" baltic_knowledge_god_name_possessive0: ""Dievas Senelis'"""."".""."".""
" baltic_war_god_name0: ""Perkūnas"""."".""."".""
" baltic_war_god_name_possessive0: ""Perkūnas'"""."".""."".""
" baltic_trickster_god_name0: ""Kaukas"""."".""."".""
" baltic_trickster_god_name_possessive0: ""Kaukas'"""."".""."".""
" baltic_night_god_name0: ""Mēness"""."".""."".""
" baltic_night_god_name_possessive0: ""Mēness'"""."".""."".""
" baltic_water_god_name0: ""Bangpūtys"""."".""."".""
" baltic_water_god_name_possessive0: ""Bangpūtys'"""."".""."".""
""."".""."".""
" baltic_pagan0: ""Vidilism"""."".""."".""
" baltic_pagan_adj0: ""Vidilist"""."".""."".""
" baltic_pagan_adherent0: ""Vidilist"""."".""."".""
" baltic_pagan_adherent_plural0: ""Vidilists"""."".""."".""
""."".""."".""
" baltic_pagan_old0: ""Old Vidilism"""."".""."".""
" baltic_pagan_old_adj0: ""Old Vidilist"""."".""."".""
" baltic_pagan_old_adherent0: ""Old Vidilist"""."".""."".""
" baltic_pagan_old_adherent_plural0: ""Old Vidilists"""."".""."".""
""."".""."".""
" #Slavic"."".""."".""
" slavic_religion0: ""Slavic"""."".""."".""
" slavic_religion_adj0: ""Slavic"""."".""."".""
" slavic_religion_adherent0: ""Slav"""."".""."".""
" slavic_religion_adherent_plural0: ""Slavs"""."".""."".""
" slavic_religion_desc0: ""Emphasizing personal duty, morality, and conformity, Slavic paganism is the blanket term for the myriad native faiths of much of Central and Eastern Europe"." Community is an important part of most, and religious ceremonies are often public gatherings which celebrate beauty and joyfulness"."
 slavic_high_god_name0: Rod"""."".""
" slavic_high_god_name_20: ""$slavic_high_god_name$"" # Optional translation alt"."".""."".""
" slavic_high_god_name_possessive0: ""Rod's"""."".""."".""
" slavic_high_god_name_alternate0: ""Belobog"""."".""."".""
" slavic_high_god_name_alternate_possessive0: ""Belobog's"""."".""."".""
" slavic_good_god_perun0: ""Perun"""."".""."".""
" slavic_good_god_dazhbog0: ""Dazhbog"""."".""."".""
" slavic_good_god_veles0: ""Veles"""."".""."".""
" slavic_good_god_veles_possessive0: ""Veles'"""."".""."".""
" slavic_devil_name0: ""Chernobog"""."".""."".""
" slavic_devil_name_possessive0: ""Chernobog's"""."".""."".""
" slavic_evil_god_koschei0: ""Koschei"""."".""."".""
" slavic_religious_symbol0: ""kolovrat"""."".""."".""
" slavic_religious_symbol_20: ""$slavic_religious_symbol$"" # Optional translation alt"."".""."".""
" slavic_religious_symbol_30: ""$slavic_religious_symbol$"" # Optional translation alt"."".""."".""
" slavic_religious_text0: ""great chronicles"""."".""."".""
" slavic_religious_text_20: ""$slavic_religious_text$"" # Optional translation alt"."".""."".""
" slavic_religious_text_30: ""$slavic_religious_text$"" # Optional translation alt"."".""."".""
" slavic_religious_head_title0: ""Chief Volkhv"""."".""."".""
" slavic_priest_male0: ""zhrets"""."".""."".""
" slavic_priest_male_plural0: ""zhretsy"""."".""."".""
" slavic_priest_female0: ""zhritsa """."".""."".""
" slavic_priest_female_plural0: ""zhritsi"""."".""."".""
" slavic_bishop_male0: ""volkhv"""."".""."".""
" slavic_bishop_male_plural0: ""volkhvi"""."".""."".""
" slavic_bishop_female0: ""vedunya"""."".""."".""
" slavic_bishop_female_plural0: ""veduny"""."".""."".""
" slavic_priest_alternate_plural0: ""veche"""."".""."".""
" slavic_positive_afterlife0: ""Vyraj"""."".""."".""
" slavic_positive_afterlife_20: ""$slavic_positive_afterlife$"" # Optional translation alt"."".""."".""
" slavic_positive_afterlife_30: ""$slavic_positive_afterlife$"" # Optional translation alt"."".""."".""
" slavic_negative_afterlife0: ""Nawia"""."".""."".""
" slavic_negative_afterlife_20: ""$slavic_negative_afterlife$"" # Optional translation alt"."".""."".""
" slavic_negative_afterlife_30: ""$slavic_negative_afterlife$"" # Optional translation alt"."".""."".""
""."".""."".""
" slavic_creator_god_name0: ""Deivos"""."".""."".""
" slavic_creator_god_name_possessive0: ""Devois'"""."".""."".""
" slavic_health_god_name0: ""Zhibog"""."".""."".""
" slavic_health_god_name_possessive0: ""Zhibog's"""."".""."".""
" slavic_fertility_god_name0: ""Devana"""."".""."".""
" slavic_fertility_god_name_possessive0: ""Devana's"""."".""."".""
" slavic_wealth_god_name0: ""Dazhbog"""."".""."".""
" slavic_wealth_god_name_possessive0: ""Dazhbog's"""."".""."".""
" slavic_household_god_name0: ""Rozanica"""."".""."".""
" slavic_household_god_name_possessive0: ""Rozanica's"""."".""."".""
" slavic_fate_god_name0: ""Sud"""."".""."".""
" slavic_fate_god_name_possessive0: ""Sud's"""."".""."".""
" slavic_knowledge_god_name0: ""Woda"""."".""."".""
" slavic_knowledge_god_name_possessive0: ""Woda's"""."".""."".""
" slavic_war_god_name0: ""Perun"""."".""."".""
" slavic_war_god_name_possessive0: ""Perun's"""."".""."".""
" slavic_trickster_god_name0: ""$slavic_devil_name$"""."".""."".""
" slavic_trickster_god_name_possessive0: ""$slavic_devil_name_possessive$"""."".""."".""
" slavic_night_god_name0: ""Xors Jutrobog"""."".""."".""
" slavic_night_god_name_possessive0: ""Xors Jutrobog's"""."".""."".""
" slavic_water_god_name0: ""Kupala"""."".""."".""
" slavic_water_god_name_possessive0: ""Kupala's"""."".""."".""
""."".""."".""
" slavic_pagan0: ""Slovianska Pravda"""."".""."".""
" slavic_pagan_adj0: ""Slovianskan"""."".""."".""
" slavic_pagan_adherent0: ""Slovianskan"""."".""."".""
" slavic_pagan_adherent_plural0: ""Slovianskans"""."".""."".""
""."".""."".""
" slavic_pagan_old0: ""Old Slovianska Pravda"""."".""."".""
" slavic_pagan_old_adj0: ""Old Slovianskan"""."".""."".""
" slavic_pagan_old_adherent0: ""Old Slovianskan"""."".""."".""
" slavic_pagan_old_adherent_plural0: ""Old Slovianskans"""."".""."".""
""."".""."".""
" #Finno-Ugric"."".""."".""
" finno_ugric_religion0: ""Finno-Ugric"""."".""."".""
" finno_ugric_religion_adj0: ""Finno-Ugric"""."".""."".""
" finno_ugric_religion_adherent0: ""Finno-Ugrian"""."".""."".""
" finno_ugric_religion_adherent_plural0: ""Finno-Ugrians"""."".""."".""
" finno_ugric_religion_desc0: ""The veneration of nature and a profound respect for one's ancestors and their traditions are what define Finno-Ugric paganism"." Held in high regard amongst adherents is ""sisu,"" a Finnish concept of stoic determination, grit, bravery, and resilience"."

 finno_ugric_high_god_name0: Ukko"""."".""
" finno_ugric_high_god_name_20: ""$finno_ugric_high_god_name$"" # Optional translation alt"."".""."".""
" finno_ugric_high_god_name_possessive0: ""Ukko's"""."".""."".""
" finno_ugric_high_god_name_alternate0: ""Old Man"""."".""."".""
" finno_ugric_high_god_name_alternate_possessive0: ""Old Man's"""."".""."".""
" finno_ugric_good_god_akras0: ""Äkräs"""."".""."".""
" finno_ugric_good_god_ilmarinen0: ""Ilmarinen"""."".""."".""
" finno_ugric_good_god_lempo0: ""Lempo"""."".""."".""
" finno_ugric_good_god_paivatar0: ""Päivätär"""."".""."".""
" finno_ugric_devil_name0: ""Paholainen"""."".""."".""
" finno_ugric_devil_name_possessive0: ""Paholainen's"""."".""."".""
" finno_ugric_evil_god_nuolennoutaja0: ""Nuolennoutaja"""."".""."".""
" finno_ugric_evil_god_painaja0: ""Painaja """."".""."".""
" finno_ugric_evil_god_kielen_kantaja0: ""Kielen Kantaja"""."".""."".""
" finno_ugric_evil_god_ohimoiden_ottaja0: ""Ohimoiden Ottaja"""."".""."".""
" finno_ugric_evil_god_sydamen_syoja0: ""Sydämen Syöjä"""."".""."".""
" finno_ugric_death_deity_name0: ""Tuoni"""."".""."".""
" finno_ugric_death_deity_name_possessive0: ""Tuoni's"""."".""."".""
" finno_ugric_religious_symbol0: ""elk"""."".""."".""
" finno_ugric_religious_symbol_20: ""$finno_ugric_religious_symbol$"" # Optional translation alt"."".""."".""
" finno_ugric_religious_symbol_30: ""$finno_ugric_religious_symbol$"" # Optional translation alt"."".""."".""
" finno_ugric_religious_text0: ""great epics"""."".""."".""
" finno_ugric_religious_text_20: ""$finno_ugric_religious_text$"" # Optional translation alt"."".""."".""
" finno_ugric_religious_text_30: ""$finno_ugric_religious_text$"" # Optional translation alt"."".""."".""
" finno_ugric_afterlife0: ""Tuonela"""."".""."".""
" finno_ugric_afterlife_20: ""$finno_ugric_afterlife$"" # Optional translation alt"."".""."".""
" finno_ugric_afterlife_30: ""$finno_ugric_afterlife$"" # Optional translation alt"."".""."".""
" finno_ugric_witgodname_vainamoinen0: ""Väinämöinen"""."".""."".""
" finno_ugric_witgodname_vainamoinen_possessive0: ""Väinämöinen's"""."".""."".""
""."".""."".""
" finno_ugric_creator_god_name0: ""$finno_ugric_high_god_name$"""."".""."".""
" finno_ugric_creator_god_name_possessive0: ""$finno_ugric_high_god_name_possessive$"""."".""."".""
" finno_ugric_health_god_name0: ""Akka"""."".""."".""
" finno_ugric_health_god_name_possessive0: ""Akka's"""."".""."".""
" finno_ugric_fertility_god_name0: ""Lempo"""."".""."".""
" finno_ugric_fertility_god_name_possessive0: ""Lempo's"""."".""."".""
" finno_ugric_wealth_god_name0: ""Äkräs"""."".""."".""
" finno_ugric_wealth_god_name_possessive0: ""Äkräs'"""."".""."".""
" finno_ugric_household_god_name0: ""$finno_ugric_health_god_name$"""."".""."".""
" finno_ugric_household_god_name_possessive0: ""$finno_ugric_health_god_name_possessive$"""."".""."".""
" finno_ugric_fate_god_name0: ""Raako"""."".""."".""
" finno_ugric_fate_god_name_possessive0: ""Raako's"""."".""."".""
" finno_ugric_knowledge_god_name0: ""Väinämöinen"""."".""."".""
" finno_ugric_knowledge_god_name_possessive0: ""Väinämöinen's"""."".""."".""
" finno_ugric_war_god_name0: ""Perkele"""."".""."".""
" finno_ugric_war_god_name_possessive0: ""Perkele's"""."".""."".""
" finno_ugric_trickster_god_name0: ""the Menninkäinen"""."".""."".""
" finno_ugric_trickster_god_name_possessive0: ""the Menninkäinen's"""."".""."".""
" finno_ugric_night_god_name0: ""Kuu"""."".""."".""
" finno_ugric_night_god_name_possessive0: ""Kuu's"""."".""."".""
" finno_ugric_water_god_name0: ""Ahto"""."".""."".""
" finno_ugric_water_god_name_possessive0: ""Ahto's"""."".""."".""
""."".""."".""
" finnish_pagan0: ""Ukonusko"""."".""."".""
" finnish_pagan_adj0: ""Ukonusko"""."".""."".""
" finnish_pagan_adherent0: ""Ukonusko"""."".""."".""
" finnish_pagan_adherent_plural0: ""Ukonuskos"""."".""."".""
""."".""."".""
" finnish_pagan_old0: ""Old Ukonusko"""."".""."".""
" finnish_pagan_old_adj0: ""Old Ukonusko"""."".""."".""
" finnish_pagan_old_adherent0: ""Old Ukonusko"""."".""."".""
" finnish_pagan_old_adherent_plural0: ""Old Ukonuskos"""."".""."".""
""."".""."".""
""."".""."".""
" #Mande/Siguic"."".""."".""
" west_african_religion0: ""Mandé"""."".""."".""
" west_african_religion_adj0: ""Mandé"""."".""."".""
" west_african_religion_adherent0: ""Mandé"""."".""."".""
" west_african_religion_adherent_plural0: ""Mandé"""."".""."".""
" west_african_religion_desc0: ""The native faiths of the Mandé people focus on venerating both the great spirits of the land as well as the honoring the spirits of the dead"."

 west_african_high_god_name0: Amma""".""."".""
" west_african_high_god_name_20: ""$west_african_high_god_name$"" # Optional translation alt"."".""."".""
" west_african_high_god_name_possessive0: ""Amma"""."".""."".""
" west_african_high_god_name_alternate0: ""Supreme Being"""."".""."".""
" west_african_high_god_name_alternate_possessive0: ""Supreme Being's"""."".""."".""
" west_african_good_god_nummo0: ""$dogon_water_god_name$"""."".""."".""
" west_african_good_god_yurugu0: ""Yurugu"""."".""."".""
" west_african_good_god_lebe0: ""Lébé"""."".""."".""
" west_african_devil_name0: ""Jackal"""."".""."".""
" west_african_devil_name_possessive0: ""Jackal's"""."".""."".""
" west_african_death_deity_name0: ""dama"""."".""."".""
" west_african_death_deity_name_possessive0: ""dama's"""."".""."".""
" west_african_religious_symbol0: ""totem"""."".""."".""
" west_african_religious_symbol_20: ""$west_african_religious_symbol$"" # Optional translation alt"."".""."".""
" west_african_religious_symbol_30: ""$west_african_religious_symbol$"" # Optional translation alt"."".""."".""
" west_african_religious_text0: ""ancient histories"""."".""."".""
" west_african_religious_text_20: ""$west_african_religious_text$"" # Optional translation alt"."".""."".""
" west_african_religious_text_30: ""$west_african_religious_text$"" # Optional translation alt"."".""."".""
" west_african_religious_head_title0: ""Chief Hogon"""."".""."".""
" west_african_priest0: ""hogon"""."".""."".""
" west_african_priest_plural0: ""hogons"""."".""."".""
" west_african_divine_realm0: ""Ardyenne"""."".""."".""
" west_african_divine_realm_20: ""$west_african_divine_realm$"" # Optional translation alt"."".""."".""
" west_african_divine_realm_30: ""$west_african_divine_realm$"" # Optional translation alt"."".""."".""
""."".""."".""
" dogon_creator_god_name0: ""$west_african_high_god_name$"""."".""."".""
" dogon_creator_god_name_possessive0: ""$west_african_high_god_name_possessive$"""."".""."".""
" dogon_health_god_name0: ""$west_african_high_god_name$"""."".""."".""
" dogon_health_god_name_possessive0: ""$west_african_high_god_name_possessive$"""."".""."".""
" dogon_fertility_god_name0: ""$west_african_high_god_name$"""."".""."".""
" dogon_fertility_god_name_possessive0: ""$west_african_high_god_name_possessive$"""."".""."".""
" dogon_wealth_god_name0: ""$west_african_high_god_name$"""."".""."".""
" dogon_wealth_god_name_possessive0: ""$west_african_high_god_name_possessive$"""."".""."".""
" dogon_household_god_name0: ""$west_african_high_god_name$"""."".""."".""
