" vepsian_collective_noun0: ""Vepsians"""	""
" #Goidelic group"	""
" celtic_group0: ""Celtic"""	""
" celtic_group_collective_noun0: ""Celts"""	""
" goidelic_group0: ""Goidelic"""	""
" goidelic_group_collective_noun0: ""Goidels"""	""
" irish0: ""Irish"""	""
" irish_prefix0: ""Hiberno"""	""
" irish_collective_noun0: ""Irish"""	""
" gaelic0: ""Gaelic"""	""
" gaelic_prefix0: ""Gaelo"""	""
" gaelic_collective_noun0: ""Gaels"""	""
" #Brythonic group"	""
" brythonic_group0: ""Brythonic"""	""
" brythonic_group_collective_noun0: ""Brythons"""	""
" pictish0: ""Pictish"""	""
" pictish_prefix0: ""Picto"""	""
" pictish_collective_noun0: ""Picts"""	""
" welsh0: ""Welsh"""	""
" welsh_prefix0: ""Welsh"""	""
" welsh_collective_noun0: ""Welsh"""	""
" breton0: ""Breton"""	""
" breton_prefix0: ""Brythono"""	""
" breton_collective_noun0: ""Bretons"""	""
" cornish0: ""Cornish"""	""
" cornish_prefix0: ""Cornish"""	""
" cornish_collective_noun0: ""Cornish"""	""
" cumbrian0: ""Cumbrian"""	""
" cumbrian_prefix0: ""Cumbro"""	""
" cumbrian_collective_noun0: ""Cumbrians"""	""
" #Central Germanic group"	""
" central_germanic_group0: ""Central Germanic"""	""
" central_germanic_group_collective_noun0: ""Central Germanics"""	""
" german0: ""German"""	""
" german_prefix0: ""Germano"""	""
" german_collective_noun0: ""Germans"""	""
" lombard0: ""Lombard"""	""
" lombard_prefix0: ""Lombardo"""	""
" lombard_collective_noun0: ""Lombards"""	""
" langobard0: ""Langobard"""	""
" langobard_prefix0: ""Langobardo"""	""
" langobard_collective_noun0: ""Langobards"""	""
" suebi0: ""Suebi"""	""
" suebi_prefix0: ""Suebi"""	""
" suebi_collective_noun0: ""Suebis"""	""
" saxon0: ""Saxon"""	""
" saxon_prefix0: ""Saxo"""	""
" saxon_collective_noun0: ""Saxons"""	""
" franconian0: ""Franconian"""	""
" franconian_prefix0: ""Francono"""	""
" franconian_collective_noun0: ""Franconians"""	""
" swabian0: ""Swabian"""	""
" swabian_prefix0: ""Swabo"""	""
" swabian_collective_noun0: ""Swabians"""	""
" bavarian0: ""Bavarian"""	""
" bavarian_prefix0: ""Bavaro"""	""
" bavarian_collective_noun0: ""Bavarians"""	""
" #Dravidian group"	""
" dravidian_group0: ""Dravidian"""	""
" dravidian_group_collective_noun0: ""Dravidians"""	""
" tamil0: ""Tamil"""	""
" tamil_prefix0: ""Tamil"""	""
" tamil_collective_noun0: ""Tamils"""	""
" telugu0: ""Telugu"""	""
" telugu_prefix0: ""Telugu"""	""
" telugu_collective_noun0: ""Telugus"""	""
" kannada0: ""Kannada"""	""
" kannada_prefix0: ""Kannada"""	""
" kannada_collective_noun0: ""Kannadans"""	""
" gond0: ""Gond"""	""
" gond_prefix0: ""Gond"""	""
" gond_collective_noun0: ""Gonds"""	""
" #Horn African/Somalian group"	""
" somalian_group0: ""Horn African"""	""
" somalian_group_collective_noun0: ""Horn Africans"""	""
" somali0: ""Somali"""	""
" somali_prefix0: ""Somali"""	""
" somali_collective_noun0: ""Somalis"""	""
" beja0: ""Beja"""	""
" beja_prefix0: ""Beja"""	""
" beja_collective_noun0: ""Bejas"""	""
" afar0: ""Afar"""	""
" afar_prefix0: ""Afaro"""	""
" afar_collective_noun0: ""Afars"""	""
" #East African group"	""
" east_african_group0: ""East African"""	""
" east_african_group_collective_noun0: ""East Africans"""	""
" ethiopian0: ""Ethiopian"""	""
" ethiopian_prefix0: ""Abyssino"""	""
" ethiopian_collective_noun0: ""Ethiopians"""	""
" nubian0: ""Nubian"""	""
" nubian_prefix0: ""Nubian"""	""
" nubian_collective_noun0: ""Nubians"""	""
" welayta0: ""Welayta"""	""
" welayta_prefix0: ""Welayto"""	""
" welayta_collective_noun0: ""Welaytas"""	""
" daju0: ""Daju"""	""
" daju_prefix0: ""Daju"""	""
" daju_collective_noun0: ""Dajus"""	""
" #Central African group"	""
" central_african_group0: ""Central African"""	""
" central_african_group_collective_noun0: ""Central Africans"""	""
" kanuri0: ""Kanuri"""	""
" kanuri_prefix0: ""Kanuro"""	""
" kanuri_collective_noun0: ""Kanuris"""	""
" hausa0: ""Hausa"""	""
" hausa_prefix0: ""Hausa"""	""
" hausa_collective_noun0: ""Hausas"""	""
" sao0: ""Sao"""	""
" sao_prefix0: ""Sao"""	""
" sao_collective_noun0: ""Saos"""	""
" nupe0: ""Nupe"""	""
" nupe_prefix0: ""Nupe"""	""
" nupe_collective_noun0: ""Nupes"""	""
" #Yoruba group"	""
" yoruba_group0: ""Yoruba"""	""
" yoruba_group_collective_noun0: ""Yorubas"""	""
" ewe0: ""Ewe"""	""
" ewe_prefix0: ""Ewe"""	""
" ewe_collective_noun0: ""Ewes"""	""
" yoruba0: ""Yoruba"""	""
" yoruba_prefix0: ""Yorubo"""	""
" yoruba_collective_noun0: ""Yorubas"""	""
" edo0: ""Edo"""	""
" edo_prefix0: ""Edo"""	""
" edo_collective_noun0: ""Edos"""	""
" igbo0: ""Igbo"""	""
" igbo_prefix0: ""Igbo"""	""
" igbo_collective_noun0: ""Igbos"""	""
" #Sahelian group"	""
" sahelian_group0: ""Sahelian"""	""
" sahelian_group_collective_noun0: ""Sahelians"""	""
" soninke0: ""Soninke"""	""
" soninke_prefix0: ""Soninke"""	""
" soninke_collective_noun0: ""Soninkes"""	""
" bozo0: ""Bozo"""	""
" bozo_prefix0: ""Bozo"""	""
" bozo_collective_noun0: ""Bozos"""	""
" mossi0: ""Mossi"""	""
" mossi_prefix0: ""Mossi"""	""
" mossi_collective_noun0: ""Mossis"""	""
" sorko0: ""Sorko"""	""
" sorko_prefix0: ""Sorko"""	""
" sorko_collective_noun0: ""Sorkos"""	""
" gaw0: ""Gaw"""	""
" gaw_prefix0: ""Gawi"""	""
" gaw_collective_noun0: ""Gaws"""	""
" songhai0: ""Songhai"""	""
" songhai_prefix0: ""Songhai"""	""
" songhai_collective_noun0: ""Songhais"""	""
" #West African group"	""
" west_african_group0: ""Guinean Uplander"""	""
" west_african_group_collective_noun0: ""Guinean Uplanders"""	""
" mande0: ""Mandé"""	""
" mande_prefix0: ""Mandé"""	""
" mande_collective_noun0: ""Mandés"""	""
" malinke0: ""Malinke"""	""
" malinke_prefix0: ""Malinke"""	""
" malinke_collective_noun0: ""Malinkes"""	""
" bobo0: ""Bobo"""	""
" bobo_prefix0: ""Bobo"""	""
" bobo_collective_noun0: ""Bobos"""	""
" gur0: ""Gur"""	""
" gur_prefix0: ""Gur"""	""
" gur_collective_noun0: ""Gurs"""	""
" marka0: ""Marka"""	""
" marka_prefix0: ""Marka"""	""
" marka_collective_noun0: ""Markas"""	""
" mel0: ""Mel"""	""
" mel_prefix0: ""Mel"""	""
" mel_collective_noun0: ""Mels"""	""
" senufo0: ""Senufo"""	""
" senufo_prefix0: ""Senufo"""	""
" senufo_collective_noun0: ""Senufos"""	""
" #Senegambian group"	""
" senegambian_group0: ""Senegambian"""	""
" senegambian_group_collective_noun0: ""Senegambians"""	""
" pulaar0: ""Pulaar"""	""
" pulaar_prefix0: ""Pulaar"""	""
" pulaar_collective_noun0: ""Pulaaris"""	""
" serer0: ""Serer"""	""
" serer_prefix0: ""Serer"""	""
" serer_collective_noun0: ""Sereris"""	""
" wolof0: ""Wolof"""	""
" wolof_prefix0: ""Wolofi"""	""
" wolof_collective_noun0: ""Wolofs"""	""
" #Akan group"	""
" akan_group0: ""Akan"""	""
" akan_group_collective_noun0: ""Akans"""	""
" akan0: ""Akan"""	""
" akan_prefix0: ""Akano"""	""
" akan_collective_noun0: ""Akans"""	""
" guan0: ""Guan"""	""
" guan_prefix0: ""Guani"""	""
" guan_collective_noun0: ""Guans"""	""
" kru0: ""Kru"""	""
" kru_prefix0: ""Kru"""	""
" kru_collective_noun0: ""Krus"""	""
" #East Slavic group"	""
" east_slavic_group0: ""East Slavic"""	""
" east_slavic_group_collective_noun0: ""East Slavs"""	""
" russian0: ""Russian"""	""
" russian_prefix0: ""Russo"""	""
" russian_collective_noun0: ""Russians"""	""
" ilmenian0: ""Ilmenian"""	""
" ilmenian_prefix0: ""Ilmeno"""	""
" ilmenian_collective_noun0: ""Ilmenians"""	""
" severian0: ""Severian"""	""
" severian_prefix0: ""Severo"""	""
" severian_collective_noun0: ""Severians"""	""
" volhynian0: ""Volhynian"""	""
" volhynian_prefix0: ""Volhyni"""	""
" volhynian_collective_noun0: ""Volhynians"""	""
" #Iberian group"	""
" iberian_group0: ""Iberian"""	""
" iberian_group_collective_noun0: ""Iberians"""	""
" basque0: ""Basque"""	""
" basque_prefix0: ""Basco"""	""
" basque_collective_noun0: ""Basque"""	""
" castilian0: ""Castilian"""	""
" castilian_prefix0: ""Castilo"""	""
" castilian_collective_noun0: ""Castilians"""	""
" catalan0: ""Catalan"""	""
" catalan_prefix0: ""Catalano"""	""
" catalan_collective_noun0: ""Catalans"""	""
" portuguese0: ""Portuguese"""	""
" portuguese_prefix0: ""Luso"""	""
" portuguese_collective_noun0: ""Portuguese"""	""
" visigothic0: ""Visigothic"""	""
" visigothic_prefix0: ""Visigotho"""	""
" visigothic_collective_noun0: ""Visigoths"""	""
" #Indo Aryan"	""
" indo_aryan_group0: ""Indo-Aryan"""	""
" indo_aryan_group_collective_noun0: ""Indo-Aryans"""	""
" bengali0: ""Bengali"""	""
" bengali_prefix0: ""Bengali"""	""
" bengali_collective_noun0: ""Bengalis"""	""
" oriya0: ""Oriya"""	""
" oriya_prefix0: ""Oriya"""	""
" oriya_collective_noun0: ""Oriyas"""	""
" assamese0: ""Kamrupi"""	""
" assamese_prefix0: ""Kamrupi"""	""
" assamese_collective_noun0: ""Kamrupis"""	""
" hindustani0: ""Kannauji"""	""
" hindustani_prefix0: ""Kannauji"""	""
" hindustani_collective_noun0: ""Kannaujis"""	""
" malvi0: ""Malvi"""	""
" malvi_prefix0: ""Malvi"""	""
" malvi_collective_noun0: ""Malvi"""	""
" gujarati0: ""Gujarati"""	""
" gujarati_prefix0: ""Gujarati"""	""
" gujarati_collective_noun0: ""Gujarats"""	""
" punjabi0: ""Punjabi"""	""
" punjabi_prefix0: ""Punjabi"""	""
" punjabi_collective_noun0: ""Punjabis"""	""
" rajput0: ""Rajasthani"""	""
" rajput_prefix0: ""Rajasthani"""	""
" rajput_collective_noun0: ""Rajasthanis"""	""
" sindhi0: ""Sindhi"""	""
" sindhi_prefix0: ""Sindhi"""	""
" sindhi_collective_noun0: ""Sindhis"""	""
" marathi0: ""Marathi"""	""
" marathi_prefix0: ""Maratha"""	""
" marathi_collective_noun0: ""Marathis"""	""
" sinhala0: ""Sinhala"""	""
" sinhala_prefix0: ""Sinhala"""	""
" sinhala_collective_noun0: ""Sinhalas"""	""
" nepali0: ""Nepali"""	""
" nepali_prefix0: ""Nepali"""	""
" nepali_collective_noun0: ""Nepalese"""	""
" kashmiri0: ""Kashmiri"""	""
" kashmiri_prefix0: ""Kashmiri"""	""
" kashmiri_collective_noun0: ""Kashmiris"""	""
" #Iranian group"	""
" iranian_group0: ""Iranian"""	""
" iranian_group_collective_noun0: ""Iranians"""	""
" persian0: ""Persian"""	""
" persian_prefix0: ""Perso"""	""
" persian_collective_noun0: ""Persians"""	""
" sogdian0: ""Sogdian"""	""
" sogdian_prefix0: ""Sogdo"""	""
" sogdian_collective_noun0: ""Sogdians"""	""
" tocharian0: ""Tocharian"""	""
" tocharian_prefix0: ""Tocharo"""	""
" tocharian_collective_noun0: ""Tocharians"""	""
" kurdish0: ""Kurdish"""	""
" kurdish_prefix0: ""Kurdo"""	""
" kurdish_collective_noun0: ""Kurds"""	""
" afghan0: ""Afghan"""	""
" afghan_prefix0: ""Afghan"""	""
" afghan_collective_noun0: ""Afghans"""	""
" baloch0: ""Baloch"""	""
" baloch_prefix0: ""Baloch"""	""
" baloch_collective_noun0: ""Balochs"""	""
" saka0: ""Saka"""	""
" saka_prefix0: ""Saka"""	""
" saka_collective_noun0: ""Sakas"""	""
" daylamite0: ""Daylamite"""	""
" daylamite_prefix0: ""Daylami"""	""
" daylamite_collective_noun0: ""Daylamites"""	""
" khwarezmian0: ""Khwarezmian"""	""
" khwarezmian_prefix0: ""Khwarezmo"""	""
" khwarezmian_collective_noun0: ""Khwarezmians"""	""
" tajik0: ""Tajik"""	""
" tajik_prefix0: ""Tajiki"""	""
" tajik_collective_noun0: ""Tajiks"""	""
" #Israelite group"	""
" israelite_group0: ""Israelite"""	""
" israelite_group_collective_noun0: ""Israelites"""	""
" ashkenazi0: ""Ashkenazi"""	""
" ashkenazi_prefix0: ""Ashkenazi"""	""
" ashkenazi_collective_noun0: ""Ashkenazis"""	""
" sephardi0: ""Sephardi"""	""
" sephardi_prefix0: ""Sephardo"""	""
" sephardi_collective_noun0: ""Sephardis"""	""
" radhanite0: ""Radhanite"""	""
" radhanite_prefix0: ""Radhanite"""	""
" radhanite_collective_noun0: ""Radhanites"""	""
" kochinim0: ""Kochinim"""	""
" kochinim_prefix0: ""Kocheo"""	""
" kochinim_collective_noun0: ""Kochinims"""	""
" #Latin group"	""
" latin_group0: ""Latin"""	""
" latin_group_collective_noun0: ""Latins"""	""
" italian0: ""Italian"""	""
" italian_prefix0: ""Italo"""	""
" italian_collective_noun0: ""Italians"""	""
" roman0: ""Roman"""	""
" roman_prefix0: ""Romano"""	""
" roman_collective_noun0: ""Romans"""	""
" sardinian0: ""Sardinian"""	""
" sardinian_prefix0: ""Sardino"""	""
" sardinian_collective_noun0: ""Sardinians"""	""
" sicilian0: ""Sicilian"""	""
" sicilian_prefix0: ""Sicilo"""	""
" sicilian_collective_noun0: ""Sicilians"""	""
" cisalpine0: ""Cisalpine"""	""
" cisalpine_prefix0: ""Alpine"""	""
" cisalpine_collective_noun0: ""Cisalpinians"""	""
" #Frankish group"	""
" frankish_group0: ""Frankish"""	""
" frankish_group_collective_noun0: ""Franks"""	""
" frankish0: ""Frankish"""	""
" frankish_prefix0: ""Franko"""	""
" frankish_collective_noun0: ""Franks"""	""
" french0: ""French"""	""
" french_prefix0: ""Franco"""	""
" french_collective_noun0: ""French"""	""
" norman0: ""Norman"""	""
" norman_prefix0: ""Normano"""	""
" norman_collective_noun0: ""Normans"""	""
" occitan0: ""Occitan"""	""
" occitan_prefix0: ""Occitano"""	""
" occitan_collective_noun0: ""Occitans"""	""
" #Magyar group"	""
" magyar_group0: ""Magyar"""	""
" magyar_group_collective_noun0: ""Magyars"""	""
" mogyer0: ""Mogyër"""	""
" mogyer_prefix0: ""Mogyëro"""	""
" mogyer_collective_noun0: ""Mogyërs"""	""
" hungarian0: ""Hungarian"""	""
" hungarian_prefix0: ""Hungaro"""	""
" hungarian_collective_noun0: ""Hungarians"""	""
" #North Germanic group"	""
" north_germanic_group0: ""North Germanic"""	""
" north_germanic_group_collective_noun0: ""North Germanics"""	""
" norse0: ""Norse"""	""
" norse_prefix0: ""Norse"""	""
" norse_collective_noun0: ""Norse"""	""
" swedish0: ""Swedish"""	""
" swedish_prefix0: ""Swedo"""	""
" swedish_collective_noun0: ""Swedes"""	""
" norwegian0: ""Norwegian"""	""
" norwegian_prefix0: ""Norwego"""	""
" norwegian_collective_noun0: ""Norwegians"""	""
" danish0: ""Danish"""	""
" danish_prefix0: ""Dano"""	""
" danish_collective_noun0: ""Danes"""	""
" #South Slavic group"	""
" south_slavic_group0: ""South Slavic"""	""
" south_slavic_group_collective_noun0: ""South Slavs"""	""
" bosnian0: ""Bosnian"""	""
" bosnian_prefix0: ""Bosno"""	""
" bosnian_collective_noun0: ""Bosnians"""	""
" croatian0: ""Croatian"""	""
" croatian_prefix0: ""Croato"""	""
" croatian_collective_noun0: ""Croatians"""	""
" serbian0: ""Serbian"""	""
" serbian_prefix0: ""Serbo"""	""
" serbian_collective_noun0: ""Serbians"""	""
" vlach0: ""Vlach"""	""
" vlach_prefix0: ""Vlacho"""	""
" vlach_collective_noun0: ""Vlachs"""	""
" bulgarian0: ""Bulgarian"""	""
" bulgarian_prefix0: ""Bulgaro"""	""
" bulgarian_collective_noun0: ""Bulgarians"""	""
" #Ugro-Permian group"	""
" ugro_permian_group0: ""Ugro-Permian"""	""
" ugro_permian_group_collective_noun0: ""Ugro-Permians"""	""
" #""Komi"""	""
" komi0: ""Permian"""	""
" komi_prefix0: ""Permo"""	""
" komi_collective_noun0: ""Permians"""	""
" #""Khanty"""	""
" khanty0: ""Ostyak"""	""
" khanty_prefix0: ""Ostyako"""	""
" khanty_collective_noun0: ""Ostyaks"""	""
" samoyed0: ""Bjarmian"""	""
" samoyed_prefix0: ""Bjarmo"""	""
" samoyed_collective_noun0: ""Bjarmians"""	""
" #Volga-Finnic group"	""
" volga_finnic_group0: ""Volga-Finnic"""	""
" volga_finnic_group_collective_noun0: ""Volga-Finns"""	""
" mordvin0: ""Mordvin"""	""
" mordvin_prefix0: ""Mordvino"""	""
" mordvin_collective_noun0: ""Mordvins"""	""
" mari0: ""Mari"""	""
" mari_prefix0: ""Mari"""	""
" mari_collective_noun0: ""Mari"""	""
" merya0: ""Merya"""	""
" merya_prefix0: ""Meryo"""	""
" merya_collective_noun0: ""Meryas"""	""
" meshchera0: ""Meshchera"""	""
" meshchera_prefix0: ""Meshchero"""	""
" meshchera_collective_noun0: ""Meshcheras"""	""
" muroma0: ""Muroma"""	""
" muroma_prefix0: ""Muromo"""	""
" muroma_collective_noun0: ""Muromas"""	""
" #West Germanic group"	""
" west_germanic_group0: ""West Germanic"""	""
" west_germanic_group_collective_noun0: ""West Germanics"""	""
" english0: ""English"""	""
" english_prefix0: ""Anglo"""	""
" english_collective_noun0: ""English"""	""
" anglo_saxon0: ""Anglo-Saxon"""	""
" anglo_saxon_prefix0: ""Anglo"""	""
" anglo_saxon_collective_noun0: ""Anglo-Saxons"""	""
" old_saxon0: ""Old Saxon"""	""
" old_saxon_prefix0: ""Saxo"""	""
" old_saxon_collective_noun0: ""Old Saxons"""	""
" frisian0: ""Frisian"""	""
" frisian_prefix0: ""Friso"""	""
" frisian_collective_noun0: ""Frisians"""	""
" dutch0: ""Dutch"""	""
" dutch_prefix0: ""Batavo"""	""
" dutch_collective_noun0: ""Dutch"""	""
" scottish0: ""Scots"""	""
" scottish_prefix0: ""Scoto"""	""
" scottish_collective_noun0: ""Scots"""	""
" #West Slavic group"	""
" west_slavic_group0: ""West Slavic"""	""
" west_slavic_group_collective_noun0: ""West Slavs"""	""
" pommeranian0: ""Pomeranian"""	""
" pommeranian_prefix0: ""Pomerano"""	""
" pommeranian_collective_noun0: ""Pomeranians"""	""
" czech0: ""Czech"""	""
" czech_prefix0: ""Czecho"""	""
" czech_collective_noun0: ""Czechs"""	""
" slovien0: ""Slovien"""	""
" slovien_prefix0: ""Slovieno"""	""
" slovien_collective_noun0: ""Sloviens"""	""
" polish0: ""Polish"""	""
" polish_prefix0: ""Polish"""	""
" polish_collective_noun0: ""Poles"""	""
" polabian0: ""Polabian"""	""
" polabian_prefix0: ""Polabo"""	""
" polabian_collective_noun0: ""Polabians"""	""
" carantanian0: ""Carantanian"""	""
" carantanian_prefix0: ""Carantano"""	""
" carantanian_collective_noun0: ""Carantanians"""	""
" #Tibetan"	""
" tibetan_group0: ""Tibetan"""	""
" tibetan_group_collective_noun0: ""Tibetans"""	""
" bodpa0: ""Bodpa"""	""
" bodpa_prefix0: ""Tibeto"""	""
" bodpa_collective_noun0: ""Bodpas"""	""
" tangut0: ""Tangut"""	""
" tangut_prefix0: ""Tanguto"""	""
" tangut_collective_noun0: ""Tanguts"""	""
" zhangzhung0: ""Zhangzhung"""	""
" zhangzhung_prefix0: ""Zhangzhungo"""	""
" zhangzhung_collective_noun0: ""Zhangzhungs"""	""
" sumpa0: ""Sumpa"""	""
" sumpa_prefix0: ""Sumpo"""	""
" sumpa_collective_noun0: ""Sumpas"""	""
" tsangpa0: ""Tsangpa"""	""
" tsangpa_prefix0: ""Tsangpo"""	""
" tsangpa_collective_noun0: ""Tsangpas"""	""
" kirati0: ""Kirati"""	""
" kirati_prefix0: ""Kirato"""	""
" kirati_collective_noun0: ""Kiratis"""	""
" lhomon0: ""Lhomon"""	""
" lhomon_prefix0: ""Lhomo"""	""
" lhomon_collective_noun0: ""Lhomons"""	""
" qiang0: ""Qiang"""	""
" qiang_prefix0: ""Qiango"""	""
" qiang_collective_noun0: ""Qiangs"""	""
" #Chinese"	""
" chinese_group0: ""Chinese"""	""
" chinese_group_collective_noun0: ""Chinese"""	""
" han0: ""Han"""	""
" han_prefix0: ""Sino"""	""
" han_collective_noun0: ""Han"""	""
" maghrebi0: ""Maghrebi"""	""
" maghrebi_prefix0: ""Maghrebo"""	""
" maghrebi_collective_noun0: ""Maghrebis"""	""
" #Mongolic"	""
" mongolic_group0: ""Mongolic"""	""
" mongolic_group_collective_noun0: ""Mongolics"""	""
" mongol0: ""Mongol"""	""
" mongol_prefix0: ""Mongolo"""	""
" mongol_collective_noun0: ""Mongols"""	""
" buryat0: ""Buryat"""	""
" buryat_prefix0: ""Buryato"""	""
" buryat_collective_noun0: ""Buryats"""	""
" oirat0: ""Oirat"""	""
" oirat_prefix0: ""Oirato"""	""
" oirat_collective_noun0: ""Oirats"""	""
" naiman0: ""Naiman"""	""
" naiman_prefix0: ""Naimano"""	""
" naiman_collective_noun0: ""Naimans"""	""
" kerait0: ""Kerait"""	""
" kerait_prefix0: ""Keraito"""	""
" kerait_collective_noun0: ""Keraits"""	""
" khitan0: ""Khitan"""	""
" khitan_prefix0: ""Khitano"""	""
" khitan_collective_noun0: ""Khitans"""	""
" tuyuhun0: ""Tuyuhun"""	""
" tuyuhun_prefix0: ""Tuyuhuno"""	""
" tuyuhun_collective_noun0: ""Tuyuhuns"""	""
" jurchen0: ""Jurchen"""	""
" jurchen_prefix0: ""Jurcho"""	""
" jurchen_collective_noun0: ""Jurchens"""	""
" #Turkic"	""
" turkic_group0: ""Turkic"""	""
" turkic_group_collective_noun0: ""Turkics"""	""
" turkish0: ""Oghuz"""	""
" turkish_prefix0: ""Turko"""	""
" turkish_collective_noun0: ""Oghuz"""	""
" pecheneg0: ""Pecheneg"""	""
" pecheneg_prefix0: ""Turko"""	""
" pecheneg_collective_noun0: ""Pechenegs"""	""
" cuman0: ""Cuman"""	""
" cuman_prefix0: ""Cumano"""	""
" cuman_collective_noun0: ""Cumans"""	""
" khazar0: ""Khazar"""	""
" khazar_prefix0: ""Khazaro"""	""
" khazar_collective_noun0: ""Khazars"""	""
" bolghar0: ""Bolghar"""	""
" bolghar_prefix0: ""Bolgharo"""	""
" bolghar_collective_noun0: ""Bolghars"""	""
" bashkir0: ""Bashkir"""	""
" bashkir_prefix0: ""Bashkiro"""	""
